Sim 3

Solar R: 0.256
Solar A: 0.5754
Solar T: 0.1686

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
0.895	0.49	0.1233	0.3866	1.328	0.0001	0.0069	0.2045	500.0	
0.896	0.4939	0.1241	0.382	1.328	0.0001	0.0069	0.2022	500.0	
0.897	0.4932	0.123	0.3838	1.328	0.0001	0.0069	0.2003	500.0	
0.898	0.4942	0.1212	0.3847	1.328	0.0001	0.0069	0.1992	500.0	
0.899	0.4936	0.1203	0.3861	1.328	0.0001	0.0069	0.1982	500.0	
0.9	0.4945	0.1197	0.3858	1.328	0.0001	0.0069	0.197	500.0	
0.901	0.4941	0.1205	0.3855	1.328	0.0001	0.0069	0.1952	500.0	
0.902	0.4953	0.1225	0.3822	1.328	0.0001	0.0069	0.193	500.0	
0.903	0.4951	0.1225	0.3824	1.328	0.0001	0.0069	0.1913	500.0	
0.904	0.4951	0.121	0.3839	1.328	0.0001	0.0069	0.1902	500.0	
0.905	0.4994	0.119	0.3817	1.328	0.0001	0.0069	0.1894	500.0	
0.906	0.4975	0.1193	0.3832	1.328	0.0001	0.0069	0.1881	500.0	
0.907	0.4976	0.1215	0.3809	1.328	0.0001	0.0069	0.1862	500.0	
0.908	0.4975	0.1234	0.3791	1.328	0.0001	0.0069	0.1842	500.0	
0.909	0.4969	0.1226	0.3806	1.328	0.0001	0.0069	0.1828	500.0	
0.91	0.5005	0.1189	0.3806	1.328	0.0001	0.0069	0.1822	500.0	
0.911	0.5006	0.1182	0.3812	1.328	0.0001	0.0069	0.1812	500.0	
0.912	0.4982	0.1204	0.3814	1.328	0.0001	0.0069	0.1797	500.0	
0.913	0.4987	0.1233	0.3781	1.328	0.0001	0.0069	0.1777	500.0	
0.914	0.5013	0.1229	0.3758	1.328	0.0001	0.0069	0.176	500.0	
0.915	0.5022	0.1205	0.3774	1.328	0.0001	0.0069	0.1752	500.0	
0.916	0.5029	0.1189	0.3782	1.328	0.0001	0.0069	0.1745	500.0	
0.917	0.5023	0.1199	0.3778	1.328	0.0001	0.0069	0.1735	500.0	
0.918	0.5015	0.1225	0.376	1.328	0.0001	0.0069	0.1718	500.0	
0.919	0.5014	0.1237	0.3749	1.328	0.0001	0.0069	0.1699	500.0	
0.92	0.5017	0.1222	0.3761	1.328	0.0001	0.0069	0.1687	500.0	
0.921	0.5043	0.1198	0.376	1.328	0.0001	0.0069	0.168	500.0	
0.922	0.5001	0.1193	0.3805	1.328	0.0001	0.0069	0.1673	500.0	
0.923	0.5017	0.1213	0.377	1.328	0.0001	0.0069	0.1661	500.0	
0.924	0.5024	0.1229	0.3747	1.328	0.0001	0.007	0.1645	500.0	
0.925	0.504	0.1226	0.3734	1.328	0.0001	0.007	0.163	500.0	
0.926	0.5029	0.1226	0.3746	1.328	0.0001	0.007	0.162	500.0	
0.927	0.5037	0.1223	0.374	1.3279	0.0001	0.0069	0.1614	500.0	
0.928	0.5055	0.1243	0.3702	1.3279	0.0001	0.0069	0.1606	500.0	
0.929	0.5043	0.1254	0.3703	1.3278	0.0001	0.007	0.1595	500.0	
0.93	0.5034	0.1278	0.3687	1.3278	0.0001	0.007	0.158	500.0	
0.931	0.501	0.1282	0.3707	1.3278	0.0001	0.007	0.1567	500.0	
0.932	0.5001	0.1299	0.37	1.3277	0.0001	0.007	0.1559	500.0	
0.933	0.5023	0.1297	0.3681	1.3277	0.0001	0.007	0.1553	500.0	
0.934	0.5014	0.1303	0.3682	1.3276	0.0001	0.007	0.1545	500.0	
0.935	0.5006	0.1335	0.3658	1.3276	0.0001	0.007	0.1534	500.0	
0.936	0.5022	0.1348	0.3629	1.3276	0.0001	0.007	0.1521	500.0	
0.937	0.5004	0.1357	0.3638	1.3275	0.0001	0.007	0.1511	500.0	
0.938	0.5008	0.1357	0.3634	1.3275	0.0001	0.007	0.1505	500.0	
0.939	0.5016	0.1352	0.3633	1.3274	0.0001	0.007	0.1499	500.0	
0.94	0.4997	0.1377	0.3626	1.3274	0.0001	0.007	0.1491	500.0	
0.941	0.4995	0.1391	0.3613	1.3274	0.0001	0.007	0.1479	500.0	
0.942	0.5011	0.1409	0.3579	1.3273	0.0001	0.0071	0.1468	500.0	
0.943	0.4982	0.1418	0.36	1.3273	0.0001	0.0071	0.1461	500.0	
0.944	0.4991	0.1408	0.3601	1.3272	0.0001	0.0071	0.1457	500.0	
0.945	0.5007	0.1418	0.3575	1.3272	0.0001	0.0071	0.1451	500.0	
0.946	0.4997	0.1446	0.3557	1.3272	0.0001	0.0071	0.1442	500.0	
0.947	0.4978	0.1466	0.3556	1.3271	0.0001	0.0071	0.143	500.0	
0.948	0.4996	0.1474	0.353	1.3271	0.0001	0.0071	0.1422	500.0	
0.949	0.5002	0.1471	0.3527	1.327	0.0001	0.0071	0.1417	500.0	
0.95	0.4968	0.1479	0.3553	1.327	0.0001	0.0071	0.1413	500.0	
0.951	0.4993	0.1473	0.3533	1.327	0.0001	0.0071	0.1407	500.0	
0.952	0.5019	0.1487	0.3494	1.327	0.0001	0.0071	0.1398	500.0	
0.953	0.4982	0.1496	0.3522	1.327	0.0001	0.0072	0.1389	500.0	
0.954	0.5013	0.1494	0.3493	1.327	0.0001	0.0072	0.1382	500.0	
0.955	0.5003	0.1479	0.3518	1.327	0.0001	0.0072	0.1379	500.0	
0.956	0.5031	0.1483	0.3486	1.327	0.0001	0.0072	0.1375	500.0	
0.957	0.5013	0.1485	0.3502	1.327	0.0001	0.0072	0.1369	500.0	
0.958	0.5032	0.1496	0.3473	1.327	0.0001	0.0072	0.1361	500.0	
0.959	0.5012	0.1496	0.3492	1.327	0.0001	0.0072	0.1354	500.0	
0.96	0.5005	0.1489	0.3506	1.327	0.0001	0.0072	0.1349	500.0	
0.961	0.5044	0.1482	0.3474	1.327	0.0001	0.0072	0.1346	500.0	
0.962	0.5028	0.1485	0.3486	1.327	0.0001	0.0072	0.1342	500.0	
0.963	0.502	0.1496	0.3484	1.327	0.0001	0.0073	0.1337	500.0	
0.964	0.5041	0.1491	0.3468	1.327	0.0001	0.0073	0.133	500.0	
0.965	0.5044	0.1487	0.3468	1.327	0.0001	0.0073	0.1324	500.0	
0.966	0.5048	0.1493	0.3459	1.327	0.0001	0.0073	0.1321	500.0	
0.967	0.5083	0.1477	0.3441	1.327	0.0001	0.0073	0.1319	500.0	
0.968	0.5067	0.1484	0.3448	1.327	0.0001	0.0073	0.1315	500.0	
0.969	0.5071	0.1497	0.3432	1.327	0.0001	0.0073	0.131	500.0	
0.97	0.5103	0.149	0.3408	1.327	0.0001	0.0073	0.1304	500.0	
0.971	0.5068	0.1494	0.3439	1.327	0.0001	0.0074	0.1301	500.0	
0.972	0.5085	0.1477	0.3438	1.327	0.0001	0.0074	0.1299	500.0	
0.973	0.509	0.1491	0.3419	1.327	0.0001	0.0074	0.1297	500.0	
0.974	0.5082	0.1498	0.342	1.327	0.0001	0.0074	0.1293	500.0	
0.975	0.511	0.1492	0.3399	1.327	0.0001	0.0074	0.1288	500.0	
0.976	0.5104	0.1486	0.341	1.327	0.0001	0.0074	0.1285	500.0	
0.977	0.5115	0.1473	0.3413	1.327	0.0001	0.0074	0.1283	500.0	
0.978	0.5128	0.1467	0.3405	1.327	0.0001	0.0074	0.1282	500.0	
0.979	0.5125	0.1458	0.3417	1.327	0.0001	0.0075	0.128	500.0	
0.98	0.5136	0.1453	0.341	1.327	0.0001	0.0075	0.1276	500.0	
0.981	0.5152	0.1451	0.3397	1.327	0.0001	0.0075	0.1273	500.0	
0.982	0.5144	0.1434	0.3422	1.327	0.0001	0.0075	0.127	500.0	
0.983	0.5162	0.1427	0.3412	1.327	0.0001	0.0075	0.127	500.0	
0.984	0.5168	0.1415	0.3417	1.327	0.0001	0.0075	0.1269	500.0	
0.985	0.5169	0.1411	0.342	1.327	0.0001	0.0076	0.1268	500.0	
0.986	0.5184	0.1412	0.3404	1.327	0.0001	0.0076	0.1265	500.0	
0.987	0.5188	0.1409	0.3404	1.327	0.0001	0.0076	0.1262	500.0	
0.988	0.5202	0.1394	0.3404	1.327	0.0001	0.0076	0.1261	500.0	
0.989	0.5195	0.1372	0.3433	1.327	0.0001	0.0076	0.1262	500.0	
0.99	0.5235	0.137	0.3395	1.327	0.0001	0.0076	0.1261	500.0	
0.991	0.5227	0.1363	0.341	1.327	0.0001	0.0077	0.126	500.0	
0.992	0.5216	0.1358	0.3427	1.327	0.0001	0.0077	0.1258	500.0	
0.993	0.5241	0.1352	0.3407	1.327	0.0001	0.0077	0.1257	500.0	
0.994	0.5242	0.1343	0.3415	1.327	0.0001	0.0077	0.1257	500.0	
0.995	0.5258	0.1328	0.3414	1.327	0.0001	0.0077	0.1258	500.0	
0.996	0.5273	0.1325	0.3402	1.327	0.0001	0.0077	0.1257	500.0	
0.997	0.5286	0.1319	0.3395	1.327	0.0001	0.0078	0.1257	500.0	
0.998	0.5286	0.1311	0.3403	1.327	0.0001	0.0078	0.1256	500.0	
0.999	0.528	0.1302	0.3418	1.327	0.0001	0.0078	0.1256	500.0	
1.0	0.5305	0.1291	0.3404	1.327	0.0001	0.0078	0.1257	500.0	
1.001	0.5305	0.1299	0.3396	1.327	0.0001	0.0078	0.1258	500.0	
1.002	0.5315	0.13	0.3385	1.327	0.0001	0.0078	0.1258	500.0	
1.003	0.53	0.1306	0.3395	1.327	0.0001	0.0079	0.1257	500.0	
1.004	0.5318	0.131	0.3371	1.3269	0.0001	0.0079	0.1258	500.0	
1.005	0.5319	0.1306	0.3375	1.3269	0.0001	0.0079	0.1259	500.0	
1.006	0.5315	0.1313	0.3371	1.3269	0.0001	0.0079	0.1261	500.0	
1.007	0.5311	0.1314	0.3375	1.3269	0.0001	0.0079	0.1262	500.0	
1.008	0.5328	0.1318	0.3354	1.3269	0.0001	0.008	0.1262	500.0	
1.009	0.5329	0.1323	0.3348	1.3269	0.0001	0.008	0.1262	500.0	
1.01	0.5336	0.1321	0.3342	1.3268	0.0001	0.008	0.1264	500.0	
1.011	0.5347	0.1327	0.3326	1.3268	0.0001	0.008	0.1266	500.0	
1.012	0.5341	0.1329	0.333	1.3268	0.0001	0.008	0.1268	500.0	
1.013	0.5325	0.1342	0.3332	1.3268	0.0001	0.008	0.1269	500.0	
1.014	0.5305	0.1354	0.3341	1.3268	0.0001	0.0081	0.127	500.0	
1.015	0.5334	0.1343	0.3323	1.3268	0.0001	0.0081	0.1271	500.0	
1.016	0.5333	0.1344	0.3322	1.3268	0.0001	0.0081	0.1273	500.0	
1.017	0.5357	0.1354	0.3289	1.3267	0.0001	0.0081	0.1276	500.0	
1.018	0.5365	0.1354	0.3281	1.3267	0.0001	0.0081	0.1278	500.0	
1.019	0.5356	0.1356	0.3288	1.3267	0.0001	0.0082	0.128	500.0	
1.02	0.5357	0.1366	0.3277	1.3267	0.0001	0.0082	0.1281	500.0	
1.021	0.5349	0.1368	0.3283	1.3267	0.0001	0.0082	0.1284	500.0	
1.022	0.5384	0.1372	0.3244	1.3267	0.0001	0.0082	0.1286	500.0	
1.023	0.5361	0.1372	0.3266	1.3267	0.0001	0.0082	0.1289	500.0	
1.024	0.5369	0.1376	0.3255	1.3266	0.0001	0.0083	0.1292	500.0	
1.025	0.5374	0.138	0.3246	1.3266	0.0001	0.0083	0.1294	500.0	
1.026	0.5361	0.139	0.3248	1.3266	0.0001	0.0083	0.1296	500.0	
1.027	0.5361	0.1386	0.3252	1.3266	0.0001	0.0083	0.1299	500.0	
1.028	0.5392	0.1388	0.3219	1.3266	0.0001	0.0084	0.1303	500.0	
1.029	0.538	0.1393	0.3227	1.3266	0.0001	0.0084	0.1306	500.0	
1.03	0.5385	0.1396	0.3219	1.3265	0.0001	0.0084	0.1308	500.0	
1.031	0.5398	0.1401	0.32	1.3265	0.0001	0.0084	0.1311	500.0	
1.032	0.5386	0.1405	0.3209	1.3265	0.0001	0.0084	0.1314	500.0	
1.033	0.5365	0.1408	0.3226	1.3265	0.0001	0.0085	0.1318	500.0	
1.034	0.5391	0.1409	0.32	1.3265	0.0001	0.0085	0.1322	500.0	
1.035	0.5402	0.1415	0.3183	1.3265	0.0001	0.0085	0.1325	500.0	
1.036	0.5397	0.142	0.3183	1.3265	0.0001	0.0085	0.1328	500.0	
1.037	0.5385	0.1416	0.3198	1.3264	0.0001	0.0085	0.1331	500.0	
1.038	0.5409	0.142	0.3171	1.3264	0.0001	0.0086	0.1335	500.0	
1.039	0.541	0.1425	0.3165	1.3264	0.0001	0.0086	0.1339	500.0	
1.04	0.5379	0.1436	0.3186	1.3264	0.0001	0.0086	0.1343	500.0	
1.041	0.539	0.1436	0.3174	1.3264	0.0001	0.0086	0.1347	500.0	
1.042	0.5399	0.1438	0.3163	1.3264	0.0001	0.0087	0.135	500.0	
1.043	0.5423	0.1445	0.3131	1.3264	0.0001	0.0087	0.1354	500.0	
1.044	0.5407	0.1448	0.3144	1.3263	0.0001	0.0087	0.1358	500.0	
1.045	0.5405	0.1453	0.3142	1.3263	0.0001	0.0087	0.1363	500.0	
1.046	0.5411	0.1447	0.3142	1.3263	0.0001	0.0087	0.1367	500.0	
1.047	0.5406	0.1458	0.3136	1.3263	0.0001	0.0088	0.1371	500.0	
1.048	0.5424	0.1459	0.3116	1.3263	0.0001	0.0088	0.1375	500.0	
1.049	0.5407	0.1469	0.3124	1.3263	0.0001	0.0088	0.1379	500.0	
1.05	0.5408	0.1466	0.3126	1.3262	0.0001	0.0088	0.1384	500.0	
1.051	0.5407	0.1465	0.3128	1.3262	0.0001	0.0089	0.1388	500.0	
1.052	0.544	0.1473	0.3087	1.3262	0.0001	0.0089	0.1393	500.0	
1.053	0.5451	0.1474	0.3075	1.3262	0.0001	0.0089	0.1397	500.0	
1.054	0.5449	0.1469	0.3082	1.3262	0.0001	0.0089	0.1402	500.0	
1.055	0.5422	0.1482	0.3096	1.3262	0.0001	0.009	0.1406	500.0	
1.056	0.5422	0.1477	0.3101	1.3262	0.0001	0.009	0.1411	500.0	
1.057	0.5445	0.1477	0.3078	1.3261	0.0001	0.009	0.1416	500.0	
1.058	0.5436	0.1489	0.3075	1.3261	0.0001	0.009	0.1421	500.0	
1.059	0.5447	0.1495	0.3057	1.3261	0.0001	0.009	0.1425	500.0	
1.06	0.5432	0.15	0.3068	1.3261	0.0001	0.0091	0.143	500.0	
1.061	0.5458	0.1504	0.3038	1.3261	0.0001	0.0091	0.1435	500.0	
1.062	0.5438	0.1509	0.3053	1.3261	0.0001	0.0091	0.144	500.0	
1.063	0.5457	0.1509	0.3034	1.3261	0.0001	0.0091	0.1445	500.0	
1.064	0.5471	0.1504	0.3025	1.326	0.0001	0.0092	0.145	500.0	
1.065	0.5478	0.1508	0.3013	1.326	0.0001	0.0092	0.1455	500.0	
1.066	0.5417	0.1522	0.3061	1.326	0.0001	0.0092	0.1461	500.0	
1.067	0.5464	0.1518	0.3018	1.326	0.0001	0.0092	0.1466	500.0	
1.068	0.5443	0.1533	0.3024	1.326	0.0001	0.0093	0.1471	500.0	
1.069	0.5448	0.1529	0.3022	1.326	0.0001	0.0093	0.1476	500.0	
1.07	0.5489	0.1525	0.2986	1.326	0.0001	0.0093	0.1481	500.0	
1.071	0.5472	0.1532	0.2996	1.3259	0.0001	0.0093	0.1487	500.0	
1.072	0.5482	0.1528	0.2989	1.3259	0.0001	0.0094	0.1492	500.0	
1.073	0.5457	0.1541	0.3002	1.3259	0.0001	0.0094	0.1498	500.0	
1.074	0.5473	0.154	0.2987	1.3259	0.0001	0.0094	0.1503	500.0	
1.075	0.5481	0.1549	0.297	1.3259	0.0001	0.0094	0.1508	500.0	
1.076	0.5473	0.1556	0.2971	1.3259	0.0001	0.0094	0.1514	500.0	
1.077	0.5463	0.1554	0.2983	1.3258	0.0001	0.0095	0.1519	500.0	
1.078	0.5488	0.155	0.2962	1.3258	0.0001	0.0095	0.1525	500.0	
1.079	0.5472	0.1562	0.2966	1.3258	0.0001	0.0095	0.153	500.0	
1.08	0.5481	0.1564	0.2955	1.3258	0.0001	0.0095	0.1536	500.0	
1.081	0.5468	0.1564	0.2967	1.3258	0.0001	0.0096	0.1542	500.0	
1.082	0.55	0.1569	0.2931	1.3258	0.0001	0.0096	0.1547	500.0	
1.083	0.5482	0.1576	0.2942	1.3258	0.0001	0.0096	0.1553	500.0	
1.084	0.548	0.1578	0.2942	1.3257	0.0001	0.0096	0.1559	500.0	
1.085	0.5495	0.1571	0.2934	1.3257	0.0001	0.0097	0.1564	500.0	
1.086	0.5487	0.1585	0.2928	1.3257	0.0001	0.0097	0.157	500.0	
1.087	0.5513	0.159	0.2898	1.3257	0.0001	0.0097	0.1576	500.0	
1.088	0.5498	0.1595	0.2907	1.3257	0.0001	0.0097	0.1582	500.0	
1.089	0.5492	0.1594	0.2913	1.3257	0.0001	0.0098	0.1588	500.0	
1.09	0.5502	0.1587	0.2911	1.3256	0.0001	0.0098	0.1593	500.0	
1.091	0.5517	0.16	0.2883	1.3256	0.0001	0.0098	0.1599	500.0	
1.092	0.552	0.1609	0.2872	1.3256	0.0001	0.0098	0.1605	500.0	
1.093	0.546	0.1612	0.2928	1.3256	0.0001	0.0099	0.1611	500.0	
1.094	0.5525	0.1598	0.2877	1.3256	0.0001	0.0099	0.1617	500.0	
1.095	0.5495	0.1608	0.2897	1.3256	0.0001	0.0099	0.1623	500.0	
1.096	0.5507	0.1613	0.2879	1.3256	0.0001	0.0099	0.1629	500.0	
1.097	0.5536	0.1614	0.285	1.3255	0.0001	0.0099	0.1635	500.0	
1.098	0.5534	0.1616	0.285	1.3255	0.0001	0.01	0.1641	500.0	
1.099	0.5498	0.1624	0.2879	1.3255	0.0001	0.01	0.1647	500.0	
1.1	0.5505	0.1626	0.2869	1.3255	0.0001	0.01	0.1653	500.0	
1.101	0.5533	0.1627	0.284	1.3255	0.0001	0.01	0.1659	500.0	
1.102	0.5537	0.1628	0.2835	1.3255	0.0001	0.0101	0.1665	500.0	
1.103	0.5525	0.1639	0.2836	1.3255	0.0001	0.0101	0.1671	500.0	
1.104	0.5525	0.1642	0.2833	1.3254	0.0001	0.0101	0.1677	500.0	
1.105	0.55	0.164	0.2859	1.3254	0.0001	0.0101	0.1683	500.0	
1.106	0.5517	0.1646	0.2837	1.3254	0.0001	0.0102	0.1689	500.0	
1.107	0.553	0.1651	0.2819	1.3254	0.0001	0.0102	0.1695	500.0	
1.108	0.552	0.1652	0.2828	1.3254	0.0001	0.0102	0.1701	500.0	
1.109	0.5508	0.1655	0.2836	1.3254	0.0001	0.0102	0.1707	500.0	
1.11	0.5499	0.1656	0.2845	1.3254	0.0001	0.0103	0.1714	500.0	
1.111	0.5532	0.1637	0.2831	1.3253	0.0001	0.0103	0.1719	500.0	
1.112	0.5565	0.1608	0.2827	1.3253	0.0001	0.0103	0.1725	500.0	
1.113	0.5596	0.1573	0.2832	1.3253	0.0001	0.0103	0.1731	500.0	
1.114	0.5586	0.1559	0.2855	1.3253	0.0001	0.0104	0.1736	500.0	
1.115	0.5616	0.1521	0.2863	1.3253	0.0001	0.0104	0.1742	500.0	
1.116	0.5631	0.1498	0.2871	1.3253	0.0001	0.0104	0.1747	500.0	
1.117	0.5652	0.1472	0.2877	1.3252	0.0001	0.0104	0.1753	500.0	
1.118	0.5678	0.1448	0.2873	1.3252	0.0001	0.0105	0.1759	500.0	
1.119	0.5675	0.1416	0.291	1.3252	0.0001	0.0105	0.1764	500.0	
1.12	0.5702	0.1388	0.2911	1.3252	0.0001	0.0105	0.177	500.0	
1.121	0.5689	0.1403	0.2908	1.3252	0.0001	0.0105	0.1776	500.0	
1.122	0.5734	0.1397	0.2868	1.3252	0.0001	0.0106	0.1781	500.0	
1.123	0.5698	0.1413	0.2889	1.3252	0.0001	0.0106	0.1786	500.0	
1.124	0.5707	0.1414	0.2879	1.3251	0.0001	0.0106	0.1792	500.0	
1.125	0.5702	0.1414	0.2884	1.3251	0.0001	0.0106	0.1797	500.0	
1.126	0.5693	0.142	0.2887	1.3251	0.0001	0.0106	0.1803	500.0	
1.127	0.5707	0.1423	0.287	1.3251	0.0001	0.0107	0.1808	500.0	
1.128	0.5706	0.1427	0.2867	1.3251	0.0001	0.0107	0.1813	500.0	
1.129	0.5718	0.1431	0.2851	1.3251	0.0001	0.0107	0.1819	500.0	
1.13	0.5709	0.1435	0.2856	1.325	0.0001	0.0107	0.1824	500.0	
1.131	0.5723	0.144	0.2837	1.325	0.0001	0.0107	0.183	500.0	
1.132	0.5703	0.1443	0.2855	1.325	0.0001	0.0108	0.1835	500.0	
1.133	0.5712	0.1451	0.2836	1.325	0.0001	0.0108	0.184	500.0	
1.134	0.5691	0.1461	0.2848	1.325	0.0001	0.0108	0.1846	500.0	
1.135	0.5701	0.1459	0.284	1.325	0.0001	0.0108	0.1851	500.0	
1.136	0.5699	0.1469	0.2833	1.325	0.0001	0.0108	0.1856	500.0	
1.137	0.5697	0.1473	0.283	1.3249	0.0001	0.0109	0.1862	500.0	
1.138	0.5699	0.1476	0.2824	1.3249	0.0001	0.0109	0.1867	500.0	
1.139	0.5714	0.148	0.2805	1.3249	0.0001	0.0109	0.1872	500.0	
1.14	0.5694	0.1485	0.2821	1.3249	0.0001	0.0109	0.1878	500.0	
1.141	0.5715	0.1485	0.28	1.3249	0.0001	0.0109	0.1883	500.0	
1.142	0.5697	0.1496	0.2806	1.3249	0.0001	0.011	0.1888	500.0	
1.143	0.5708	0.1499	0.2794	1.3249	0.0001	0.011	0.1894	500.0	
1.144	0.5703	0.1506	0.2791	1.3248	0.0001	0.011	0.1899	500.0	
1.145	0.5716	0.1506	0.2778	1.3248	0.0001	0.011	0.1904	500.0	
1.146	0.5686	0.1517	0.2797	1.3248	0.0001	0.011	0.1909	500.0	
1.147	0.5695	0.1525	0.278	1.3248	0.0001	0.0111	0.1915	500.0	
1.148	0.5719	0.1521	0.276	1.3248	0.0001	0.0111	0.192	500.0	
1.149	0.5698	0.1531	0.2771	1.3248	0.0001	0.0111	0.1925	500.0	
1.15	0.5685	0.1531	0.2784	1.3248	0.0001	0.0111	0.193	500.0	
1.151	0.5686	0.1529	0.2784	1.3247	0.0001	0.0111	0.1936	500.0	
1.152	0.57	0.1539	0.2761	1.3247	0.0001	0.0112	0.1941	500.0	
1.153	0.5683	0.1546	0.2771	1.3247	0.0001	0.0112	0.1946	500.0	
1.154	0.5718	0.1544	0.2738	1.3247	0.0001	0.0112	0.1951	500.0	
1.155	0.5685	0.1553	0.2762	1.3247	0.0001	0.0112	0.1956	500.0	
1.156	0.571	0.1562	0.2728	1.3247	0.0001	0.0112	0.1961	500.0	
1.157	0.5678	0.1566	0.2757	1.3246	0.0001	0.0113	0.1966	500.0	
1.158	0.5703	0.1569	0.2728	1.3246	0.0001	0.0113	0.1972	500.0	
1.159	0.5704	0.1572	0.2724	1.3246	0.0001	0.0113	0.1977	500.0	
1.16	0.569	0.1568	0.2742	1.3246	0.0001	0.0113	0.1982	500.0	
1.161	0.5679	0.1583	0.2737	1.3246	0.0001	0.0113	0.1987	500.0	
1.162	0.5684	0.1586	0.2731	1.3246	0.0001	0.0114	0.1992	500.0	
1.163	0.5721	0.1583	0.2696	1.3246	0.0001	0.0114	0.1997	500.0	
1.164	0.571	0.1593	0.2697	1.3245	0.0001	0.0114	0.2002	500.0	
1.165	0.5694	0.1598	0.2708	1.3245	0.0001	0.0114	0.2007	500.0	
1.166	0.5676	0.1607	0.2717	1.3245	0.0001	0.0114	0.2012	500.0	
1.167	0.5715	0.1601	0.2685	1.3245	0.0001	0.0115	0.2017	500.0	
1.168	0.5694	0.1609	0.2697	1.3245	0.0001	0.0115	0.2022	500.0	
1.169	0.5688	0.1612	0.27	1.3245	0.0001	0.0115	0.2027	500.0	
1.17	0.5683	0.1626	0.2691	1.3245	0.0001	0.0115	0.2032	500.0	
1.171	0.5654	0.1627	0.2719	1.3244	0.0001	0.0115	0.2037	500.0	
1.172	0.5688	0.1629	0.2683	1.3244	0.0001	0.0115	0.2041	500.0	
1.173	0.5692	0.1628	0.268	1.3244	0.0001	0.0116	0.2046	500.0	
1.174	0.5684	0.1638	0.2678	1.3244	0.0001	0.0116	0.2051	500.0	
1.175	0.57	0.164	0.266	1.3244	0.0001	0.0116	0.2056	500.0	
1.176	0.5674	0.1653	0.2674	1.3244	0.0001	0.0116	0.2061	500.0	
1.177	0.571	0.1645	0.2645	1.3243	0.0001	0.0116	0.2065	500.0	
1.178	0.5687	0.1652	0.266	1.3243	0.0001	0.0117	0.207	500.0	
1.179	0.5698	0.1652	0.265	1.3243	0.0001	0.0117	0.2075	500.0	
1.18	0.5673	0.1659	0.2669	1.3243	0.0001	0.0117	0.208	500.0	
1.181	0.5697	0.1664	0.2639	1.3243	0.0001	0.0117	0.2084	500.0	
1.182	0.568	0.1658	0.2662	1.3243	0.0001	0.0117	0.2089	500.0	
1.183	0.5675	0.1677	0.2647	1.3243	0.0001	0.0118	0.2094	500.0	
1.184	0.5679	0.1679	0.2642	1.3242	0.0001	0.0118	0.2098	500.0	
1.185	0.5691	0.1678	0.2631	1.3242	0.0001	0.0118	0.2103	500.0	
1.186	0.5674	0.168	0.2646	1.3242	0.0001	0.0118	0.2107	500.0	
1.187	0.5671	0.1693	0.2635	1.3242	0.0001	0.0118	0.2112	500.0	
1.188	0.5673	0.1691	0.2636	1.3242	0.0001	0.0118	0.2116	500.0	
1.189	0.5686	0.17	0.2614	1.3242	0.0001	0.0119	0.2121	500.0	
1.19	0.5691	0.1701	0.2608	1.3242	0.0001	0.0119	0.2125	500.0	
1.191	0.5676	0.1709	0.2614	1.3241	0.0001	0.0119	0.213	500.0	
1.192	0.5664	0.1708	0.2628	1.3241	0.0001	0.0119	0.2134	500.0	
1.193	0.5665	0.1713	0.2622	1.3241	0.0001	0.0119	0.2139	500.0	
1.194	0.5687	0.1715	0.2598	1.3241	0.0001	0.012	0.2143	500.0	
1.195	0.5673	0.1718	0.2609	1.3241	0.0001	0.012	0.2147	500.0	
1.196	0.5687	0.1722	0.2591	1.3241	0.0001	0.012	0.2152	500.0	
1.197	0.568	0.1734	0.2587	1.324	0.0001	0.012	0.2156	500.0	
1.198	0.5687	0.1734	0.258	1.324	0.0001	0.012	0.216	500.0	
1.199	0.5674	0.1739	0.2587	1.324	0.0001	0.012	0.2164	500.0	
1.2	0.5677	0.1741	0.2582	1.324	0.0001	0.0121	0.2169	500.0	
1.201	0.5641	0.1828	0.253	1.324	0.0001	0.0121	0.2173	500.0	
1.202	0.5565	0.1917	0.2517	1.324	0.0001	0.0121	0.2177	500.0	
1.203	0.5522	0.2006	0.2472	1.324	0.0001	0.0121	0.2181	500.0	
1.204	0.5515	0.2082	0.2403	1.3239	0.0001	0.0121	0.2185	500.0	
1.205	0.542	0.2182	0.2397	1.3239	0.0001	0.0121	0.2188	500.0	
1.206	0.5411	0.2254	0.2335	1.3239	0.0001	0.0122	0.2192	500.0	
1.207	0.5374	0.2328	0.2298	1.3239	0.0002	0.0122	0.2196	500.0	
1.208	0.5337	0.2404	0.2259	1.3239	0.0002	0.0122	0.22	500.0	
1.209	0.527	0.2485	0.2244	1.3239	0.0002	0.0122	0.2204	500.0	
1.21	0.5255	0.2564	0.2181	1.3238	0.0002	0.0122	0.2208	500.0	
1.211	0.5199	0.2625	0.2176	1.3238	0.0002	0.0122	0.2211	500.0	
1.212	0.5185	0.2691	0.2124	1.3238	0.0002	0.0123	0.2215	500.0	
1.213	0.5131	0.2762	0.2107	1.3238	0.0002	0.0123	0.2219	500.0	
1.214	0.508	0.2839	0.2082	1.3238	0.0002	0.0123	0.2223	500.0	
1.215	0.5055	0.2902	0.2043	1.3238	0.0002	0.0123	0.2226	500.0	
1.216	0.5018	0.2969	0.2013	1.3238	0.0002	0.0123	0.223	500.0	
