Sim 3

Solar R: 0.2053
Solar A: 0.5072
Solar T: 0.2874

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
0.57	0.0898	0.6727	0.2375	1.333	0.0012	0.0034	0.472	500.0	
0.571	0.0885	0.6709	0.2406	1.333	0.0012	0.0033	0.4655	500.0	
0.572	0.0886	0.6687	0.2426	1.333	0.0012	0.0032	0.4583	500.0	
0.573	0.0879	0.6666	0.2455	1.333	0.0012	0.0032	0.451	500.0	
0.574	0.0882	0.6655	0.2463	1.333	0.0012	0.0031	0.4442	500.0	
0.575	0.0887	0.6668	0.2445	1.333	0.0012	0.0031	0.4394	500.0	
0.576	0.089	0.6694	0.2417	1.333	0.0012	0.0031	0.436	500.0	
0.577	0.0904	0.6699	0.2397	1.3329	0.0012	0.0032	0.4343	500.0	
0.578	0.092	0.6697	0.2382	1.3329	0.0011	0.0033	0.434	500.0	
0.579	0.0933	0.6729	0.2339	1.3328	0.0011	0.0034	0.4348	500.0	
0.58	0.0921	0.6828	0.2251	1.3328	0.0012	0.0035	0.439	500.0	
0.581	0.0911	0.6961	0.2127	1.3328	0.0012	0.0036	0.4452	500.0	
0.582	0.0904	0.7066	0.203	1.3327	0.0013	0.0037	0.4516	500.0	
0.583	0.0901	0.711	0.1989	1.3327	0.0013	0.0038	0.4577	500.0	
0.584	0.0931	0.709	0.1979	1.3326	0.0013	0.0039	0.4622	500.0	
0.585	0.0955	0.7059	0.1986	1.3326	0.0013	0.004	0.4643	500.0	
0.586	0.0978	0.7051	0.1971	1.3326	0.0012	0.0041	0.4629	500.0	
0.587	0.0987	0.7072	0.1941	1.3325	0.0012	0.0042	0.459	500.0	
0.588	0.1	0.7097	0.1903	1.3325	0.0012	0.0042	0.4525	500.0	
0.589	0.1028	0.7116	0.1856	1.3324	0.0012	0.0042	0.4435	500.0	
0.59	0.1042	0.7108	0.185	1.3324	0.0012	0.0042	0.4329	500.0	
0.591	0.107	0.7059	0.1871	1.3324	0.0012	0.0042	0.4207	500.0	
0.592	0.1119	0.6953	0.1928	1.3323	0.0012	0.0042	0.4086	500.0	
0.593	0.1166	0.6846	0.1989	1.3323	0.0011	0.0042	0.3986	500.0	
0.594	0.1208	0.6706	0.2085	1.3322	0.001	0.0041	0.3915	500.0	
0.595	0.1267	0.655	0.2184	1.3322	0.001	0.0041	0.3875	500.0	
0.596	0.1314	0.6401	0.2285	1.3322	0.0009	0.0041	0.3863	500.0	
0.597	0.1351	0.6279	0.237	1.3321	0.0009	0.0041	0.388	500.0	
0.598	0.1397	0.6149	0.2454	1.3321	0.0008	0.0041	0.3916	500.0	
0.599	0.1424	0.6048	0.2528	1.332	0.0008	0.0041	0.3964	500.0	
0.6	0.1452	0.5966	0.2582	1.332	0.0008	0.0041	0.4022	500.0	
0.601	0.1444	0.5907	0.2649	1.332	0.0008	0.0041	0.4091	500.0	
0.602	0.1472	0.5832	0.2697	1.332	0.0008	0.0041	0.4169	500.0	
0.603	0.1445	0.5836	0.2719	1.332	0.0008	0.0041	0.4265	500.0	
0.604	0.1427	0.5836	0.2738	1.332	0.0008	0.0041	0.4371	500.0	
0.605	0.1398	0.5857	0.2746	1.332	0.0008	0.0041	0.4486	500.0	
0.606	0.1357	0.5897	0.2746	1.332	0.0008	0.0041	0.4612	500.0	
0.607	0.1304	0.5937	0.2759	1.332	0.0008	0.0041	0.4749	500.0	
0.608	0.1273	0.6014	0.2713	1.332	0.0008	0.0041	0.4896	500.0	
0.609	0.1228	0.6099	0.2673	1.332	0.0008	0.0041	0.5051	500.0	
0.61	0.1177	0.6175	0.2648	1.332	0.0009	0.0042	0.5213	500.0	
0.611	0.1098	0.6343	0.2558	1.332	0.0009	0.0042	0.538	500.0	
0.612	0.1031	0.65	0.2469	1.332	0.001	0.0043	0.5546	500.0	
0.613	0.0973	0.6666	0.2362	1.332	0.0011	0.0044	0.5705	500.0	
0.614	0.0937	0.6756	0.2307	1.332	0.0011	0.0045	0.5856	500.0	
0.615	0.0935	0.6751	0.2314	1.332	0.0011	0.0046	0.5996	500.0	
0.616	0.0953	0.667	0.2377	1.332	0.0011	0.0047	0.6128	500.0	
0.617	0.096	0.667	0.237	1.332	0.0011	0.0048	0.6242	500.0	
0.618	0.0966	0.6671	0.2363	1.332	0.0011	0.005	0.6331	500.0	
0.619	0.0954	0.6763	0.2283	1.332	0.0011	0.0052	0.639	500.0	
0.62	0.0925	0.6928	0.2147	1.332	0.0012	0.0054	0.642	500.0	
0.621	0.0903	0.7101	0.1996	1.332	0.0012	0.0056	0.6433	500.0	
0.622	0.0876	0.7312	0.1812	1.332	0.0013	0.0058	0.6437	500.0	
0.623	0.0852	0.7436	0.1712	1.332	0.0014	0.006	0.6451	500.0	
0.624	0.086	0.7447	0.1694	1.332	0.0014	0.0061	0.6491	500.0	
0.625	0.0877	0.7382	0.1741	1.332	0.0013	0.0062	0.6552	500.0	
0.626	0.0916	0.7231	0.1853	1.332	0.0013	0.0062	0.6615	500.0	
0.627	0.0968	0.7049	0.1983	1.3319	0.0012	0.0062	0.665	500.0	
0.628	0.1018	0.6868	0.2114	1.3319	0.0011	0.0062	0.666	500.0	
0.629	0.1076	0.6721	0.2202	1.3318	0.001	0.0062	0.6644	500.0	
0.63	0.1119	0.6611	0.227	1.3318	0.001	0.0061	0.6603	500.0	
0.631	0.117	0.6505	0.2325	1.3318	0.0009	0.0061	0.6539	500.0	
0.632	0.1197	0.6426	0.2377	1.3317	0.0009	0.006	0.6455	500.0	
0.633	0.1239	0.6341	0.242	1.3317	0.0009	0.0059	0.6356	500.0	
0.634	0.1261	0.628	0.2458	1.3316	0.0009	0.0058	0.6248	500.0	
0.635	0.1305	0.6187	0.2508	1.3316	0.0008	0.0057	0.6135	500.0	
0.636	0.1331	0.6083	0.2586	1.3316	0.0008	0.0056	0.6021	500.0	
0.637	0.1378	0.5997	0.2626	1.3315	0.0008	0.0054	0.5914	500.0	
0.638	0.1432	0.5846	0.2722	1.3315	0.0007	0.0053	0.5817	500.0	
0.639	0.1485	0.5721	0.2794	1.3314	0.0007	0.0052	0.5734	500.0	
0.64	0.1529	0.5584	0.2886	1.3314	0.0007	0.0052	0.5665	500.0	
0.641	0.1578	0.546	0.2962	1.3314	0.0006	0.0051	0.561	500.0	
0.642	0.1632	0.5339	0.3029	1.3313	0.0006	0.0051	0.5567	500.0	
0.643	0.166	0.5222	0.3118	1.3313	0.0006	0.005	0.5534	500.0	
0.644	0.1703	0.5143	0.3154	1.3312	0.0006	0.005	0.5509	500.0	
0.645	0.1747	0.5034	0.3218	1.3312	0.0005	0.005	0.5493	500.0	
0.646	0.177	0.4957	0.3273	1.3312	0.0005	0.005	0.5482	500.0	
0.647	0.1793	0.4914	0.3293	1.3311	0.0005	0.005	0.5477	500.0	
0.648	0.1788	0.4893	0.3319	1.3311	0.0005	0.005	0.5476	500.0	
0.649	0.1814	0.487	0.3317	1.331	0.0005	0.005	0.548	500.0	
0.65	0.1807	0.4868	0.3324	1.331	0.0005	0.005	0.5487	500.0	
0.651	0.1817	0.4889	0.3294	1.331	0.0005	0.005	0.5497	500.0	
0.652	0.1799	0.4949	0.3252	1.331	0.0005	0.0051	0.551	500.0	
0.653	0.1755	0.5022	0.3222	1.331	0.0005	0.0051	0.5527	500.0	
0.654	0.1727	0.5174	0.3099	1.331	0.0006	0.0051	0.5546	500.0	
0.655	0.1644	0.533	0.3026	1.331	0.0006	0.0052	0.5564	500.0	
0.656	0.1569	0.5581	0.285	1.331	0.0007	0.0052	0.5578	500.0	
0.657	0.148	0.5876	0.2643	1.331	0.0007	0.0053	0.5584	500.0	
0.658	0.1359	0.625	0.2391	1.331	0.0008	0.0054	0.5573	500.0	
0.659	0.1256	0.6595	0.2149	1.331	0.001	0.0055	0.5539	500.0	
0.66	0.1171	0.6927	0.1903	1.331	0.0011	0.0056	0.5485	500.0	
0.661	0.1144	0.7029	0.1828	1.331	0.0011	0.0057	0.5445	500.0	
0.662	0.1197	0.6892	0.1911	1.331	0.0011	0.0057	0.5463	500.0	
0.663	0.1295	0.659	0.2116	1.331	0.001	0.0057	0.553	500.0	
0.664	0.1369	0.6326	0.2305	1.331	0.0009	0.0057	0.5613	500.0	
0.665	0.1446	0.6114	0.2439	1.331	0.0008	0.0057	0.5688	500.0	
0.666	0.1504	0.5967	0.253	1.331	0.0007	0.0058	0.5749	500.0	
0.667	0.1545	0.591	0.2545	1.331	0.0007	0.0059	0.5793	500.0	
0.668	0.1542	0.5948	0.251	1.331	0.0007	0.006	0.5822	500.0	
0.669	0.1544	0.5992	0.2465	1.331	0.0007	0.0061	0.5836	500.0	
0.67	0.1552	0.6034	0.2415	1.331	0.0007	0.0063	0.5836	500.0	
0.671	0.1552	0.6085	0.2363	1.331	0.0008	0.0064	0.5824	500.0	
0.672	0.1551	0.6177	0.2272	1.331	0.0008	0.0065	0.5804	500.0	
0.673	0.1551	0.6228	0.222	1.331	0.0008	0.0067	0.5778	500.0	
0.674	0.1565	0.6291	0.2144	1.331	0.0008	0.0068	0.5752	500.0	
0.675	0.1553	0.6339	0.2108	1.331	0.0008	0.0068	0.573	500.0	
0.676	0.1554	0.6368	0.2078	1.331	0.0008	0.0069	0.5717	500.0	
0.677	0.1568	0.6363	0.2069	1.331	0.0008	0.0069	0.5714	500.0	
0.678	0.1576	0.6313	0.2112	1.331	0.0008	0.0069	0.5722	500.0	
0.679	0.1583	0.6248	0.2169	1.331	0.0008	0.0068	0.5738	500.0	
0.68	0.1563	0.6178	0.226	1.331	0.0008	0.0066	0.5758	500.0	
0.681	0.1584	0.6067	0.235	1.331	0.0008	0.0064	0.5778	500.0	
0.682	0.1579	0.5967	0.2454	1.331	0.0007	0.0062	0.5795	500.0	
0.683	0.1563	0.5894	0.2543	1.331	0.0007	0.006	0.5803	500.0	
0.684	0.1559	0.5777	0.2663	1.331	0.0007	0.0058	0.5798	500.0	
0.685	0.1553	0.5678	0.2768	1.331	0.0007	0.0055	0.5776	500.0	
0.686	0.154	0.5585	0.2875	1.331	0.0007	0.0053	0.5736	500.0	
0.687	0.1535	0.5503	0.2962	1.331	0.0006	0.0051	0.5678	500.0	
0.688	0.1527	0.5417	0.3056	1.331	0.0006	0.0048	0.5602	500.0	
0.689	0.1531	0.5325	0.3144	1.331	0.0006	0.0046	0.5509	500.0	
0.69	0.153	0.5231	0.3239	1.331	0.0006	0.0044	0.5401	500.0	
0.691	0.155	0.5144	0.3306	1.331	0.0006	0.0043	0.5282	500.0	
0.692	0.1549	0.5065	0.3386	1.331	0.0006	0.0041	0.5154	500.0	
0.693	0.1569	0.4969	0.3462	1.331	0.0006	0.0039	0.502	500.0	
0.694	0.1589	0.4884	0.3528	1.331	0.0005	0.0038	0.4885	500.0	
0.695	0.1605	0.481	0.3585	1.331	0.0005	0.0037	0.4751	500.0	
0.696	0.1626	0.4724	0.365	1.331	0.0005	0.0036	0.4621	500.0	
0.697	0.1676	0.4648	0.3676	1.331	0.0005	0.0036	0.4496	500.0	
0.698	0.1695	0.4562	0.3743	1.331	0.0005	0.0035	0.4376	500.0	
0.699	0.1747	0.4484	0.3769	1.331	0.0005	0.0035	0.4264	500.0	
0.7	0.1785	0.4418	0.3797	1.331	0.0005	0.0035	0.4161	500.0	
0.701	0.1819	0.436	0.3821	1.331	0.0004	0.0034	0.4066	500.0	
0.702	0.186	0.4312	0.3827	1.3309	0.0004	0.0034	0.398	500.0	
0.703	0.189	0.4267	0.3843	1.3309	0.0004	0.0034	0.3902	500.0	
0.704	0.1936	0.4224	0.384	1.3308	0.0004	0.0035	0.383	500.0	
0.705	0.1953	0.4218	0.3829	1.3308	0.0004	0.0035	0.3765	500.0	
0.706	0.1971	0.42	0.383	1.3308	0.0004	0.0035	0.3705	500.0	
0.707	0.1997	0.4208	0.3795	1.3307	0.0004	0.0035	0.365	500.0	
0.708	0.2022	0.423	0.3748	1.3307	0.0004	0.0036	0.3599	500.0	
0.709	0.2034	0.4283	0.3683	1.3306	0.0004	0.0036	0.3553	500.0	
0.71	0.2031	0.4346	0.3623	1.3306	0.0004	0.0037	0.3509	500.0	
0.711	0.2028	0.4453	0.3519	1.3306	0.0004	0.0038	0.3467	500.0	
0.712	0.2022	0.4576	0.3402	1.3305	0.0005	0.0039	0.3424	500.0	
0.713	0.1992	0.475	0.3259	1.3305	0.0005	0.004	0.3382	500.0	
0.714	0.1968	0.4944	0.3088	1.3304	0.0005	0.0041	0.3337	500.0	
0.715	0.1913	0.5234	0.2853	1.3304	0.0006	0.0042	0.3283	500.0	
0.716	0.1858	0.5521	0.2621	1.3304	0.0006	0.0043	0.3211	500.0	
0.717	0.1772	0.5858	0.237	1.3303	0.0007	0.0045	0.3115	500.0	
0.718	0.1748	0.6128	0.2125	1.3303	0.0008	0.0047	0.2988	500.0	
0.719	0.1712	0.6395	0.1893	1.3302	0.0009	0.0048	0.2825	500.0	
0.72	0.1686	0.6562	0.1752	1.3302	0.0009	0.005	0.2631	500.0	
0.721	0.1698	0.6642	0.166	1.3302	0.001	0.005	0.2425	500.0	
0.722	0.1753	0.6586	0.1661	1.3301	0.0009	0.005	0.223	500.0	
0.723	0.1798	0.6451	0.1751	1.3301	0.0009	0.0049	0.2087	500.0	
0.724	0.1841	0.6287	0.1873	1.33	0.0008	0.0047	0.2008	500.0	
0.725	0.1934	0.6027	0.2039	1.33	0.0008	0.0046	0.1984	500.0	
0.726	0.2061	0.5642	0.2297	1.33	0.0007	0.0045	0.1996	500.0	
0.727	0.22	0.5294	0.2506	1.33	0.0006	0.0045	0.2029	500.0	
0.728	0.232	0.5027	0.2653	1.33	0.0005	0.0045	0.2071	500.0	
0.729	0.2407	0.48	0.2794	1.33	0.0005	0.0045	0.2115	500.0	
0.73	0.2467	0.4672	0.2861	1.33	0.0004	0.0045	0.2161	500.0	
0.731	0.2505	0.4539	0.2957	1.33	0.0004	0.0045	0.2204	500.0	
0.732	0.2542	0.4471	0.2987	1.33	0.0004	0.0045	0.2244	500.0	
0.733	0.2583	0.4422	0.2995	1.33	0.0004	0.0045	0.2281	500.0	
0.734	0.2582	0.4372	0.3046	1.33	0.0004	0.0046	0.2314	500.0	
0.735	0.2605	0.4355	0.304	1.33	0.0004	0.0046	0.2344	500.0	
0.736	0.2624	0.4337	0.3039	1.33	0.0004	0.0046	0.2371	500.0	
0.737	0.2624	0.4315	0.3061	1.33	0.0004	0.0047	0.2395	500.0	
0.738	0.2645	0.4323	0.3032	1.33	0.0004	0.0047	0.2417	500.0	
0.739	0.2636	0.4313	0.3051	1.33	0.0004	0.0047	0.2433	500.0	
0.74	0.2651	0.427	0.3079	1.33	0.0004	0.0047	0.2446	500.0	
0.741	0.2673	0.427	0.3057	1.33	0.0004	0.0047	0.2456	500.0	
0.742	0.2666	0.4244	0.309	1.33	0.0004	0.0047	0.2463	500.0	
0.743	0.2673	0.4224	0.3103	1.33	0.0004	0.0047	0.2466	500.0	
0.744	0.2678	0.42	0.3122	1.33	0.0004	0.0047	0.2467	500.0	
0.745	0.2682	0.4201	0.3117	1.33	0.0004	0.0046	0.2463	500.0	
0.746	0.2681	0.4178	0.3141	1.33	0.0004	0.0046	0.2456	500.0	
0.747	0.2672	0.4151	0.3176	1.33	0.0004	0.0046	0.2446	500.0	
0.748	0.2636	0.4144	0.322	1.33	0.0004	0.0045	0.2435	500.0	
0.749	0.262	0.4151	0.3228	1.33	0.0004	0.0044	0.2421	500.0	
0.75	0.2592	0.4178	0.3229	1.33	0.0004	0.0044	0.2403	500.0	
0.751	0.2568	0.4142	0.329	1.33	0.0004	0.0043	0.2382	500.0	
0.752	0.2536	0.4159	0.3305	1.33	0.0004	0.0042	0.2357	500.0	
0.753	0.2521	0.4153	0.3326	1.33	0.0004	0.0041	0.233	500.0	
0.754	0.2484	0.4155	0.3361	1.33	0.0004	0.004	0.2301	500.0	
0.755	0.2456	0.4127	0.3417	1.33	0.0004	0.0039	0.2272	500.0	
0.756	0.2433	0.414	0.3427	1.33	0.0004	0.0038	0.2242	500.0	
0.757	0.2427	0.4084	0.3488	1.33	0.0004	0.0038	0.221	500.0	
0.758	0.2402	0.4044	0.3553	1.33	0.0004	0.0037	0.2179	500.0	
0.759	0.2403	0.403	0.3566	1.33	0.0004	0.0036	0.2152	500.0	
0.76	0.2392	0.3979	0.3629	1.33	0.0004	0.0035	0.213	500.0	
0.761	0.2372	0.3933	0.3695	1.33	0.0004	0.0035	0.2114	500.0	
0.762	0.2377	0.3873	0.375	1.33	0.0003	0.0034	0.2104	500.0	
0.763	0.2365	0.3829	0.3805	1.33	0.0003	0.0034	0.2103	500.0	
0.764	0.2367	0.379	0.3843	1.33	0.0003	0.0034	0.211	500.0	
0.765	0.2393	0.3749	0.3858	1.33	0.0003	0.0033	0.2125	500.0	
0.766	0.2378	0.3704	0.3918	1.33	0.0003	0.0033	0.2153	500.0	
0.767	0.2389	0.3705	0.3907	1.33	0.0003	0.0033	0.2189	500.0	
0.768	0.2377	0.37	0.3923	1.33	0.0003	0.0033	0.2233	500.0	
0.769	0.2386	0.3682	0.3933	1.33	0.0003	0.0033	0.2281	500.0	
0.77	0.2383	0.3649	0.3968	1.33	0.0003	0.0033	0.2335	500.0	
0.771	0.2412	0.3651	0.3936	1.33	0.0003	0.0034	0.2392	500.0	
0.772	0.2401	0.364	0.3959	1.33	0.0003	0.0034	0.2451	500.0	
0.773	0.2428	0.3628	0.3944	1.33	0.0003	0.0035	0.2512	500.0	
0.774	0.2426	0.3633	0.3941	1.33	0.0003	0.0035	0.2573	500.0	
0.775	0.2442	0.365	0.3908	1.33	0.0003	0.0036	0.2634	500.0	
0.776	0.2486	0.3621	0.3893	1.33	0.0003	0.0036	0.2693	500.0	
0.777	0.2511	0.3602	0.3887	1.3299	0.0003	0.0037	0.2751	500.0	
0.778	0.252	0.3613	0.3867	1.3299	0.0003	0.0038	0.2808	500.0	
0.779	0.2547	0.3618	0.3836	1.3298	0.0003	0.0039	0.2864	500.0	
0.78	0.2574	0.3657	0.3769	1.3298	0.0003	0.004	0.2917	500.0	
0.781	0.2533	0.3716	0.3751	1.3298	0.0003	0.0041	0.2968	500.0	
0.782	0.2551	0.3832	0.3617	1.3297	0.0003	0.0042	0.3016	500.0	
0.783	0.2455	0.4082	0.3463	1.3297	0.0004	0.0043	0.3061	500.0	
0.784	0.2294	0.4583	0.3123	1.3296	0.0004	0.0044	0.31	500.0	
0.785	0.2308	0.4625	0.3067	1.3296	0.0004	0.0045	0.3137	500.0	
0.786	0.251	0.4243	0.3248	1.3296	0.0004	0.0047	0.3173	500.0	
0.787	0.2616	0.4128	0.3256	1.3295	0.0004	0.0048	0.3203	500.0	
0.788	0.2627	0.4159	0.3214	1.3295	0.0004	0.0049	0.3225	500.0	
0.789	0.2624	0.4271	0.3106	1.3294	0.0004	0.0051	0.3238	500.0	
0.79	0.2617	0.441	0.2972	1.3294	0.0004	0.0052	0.3241	500.0	
0.791	0.2558	0.4633	0.281	1.3294	0.0004	0.0054	0.3231	500.0	
0.792	0.2463	0.4959	0.2578	1.3293	0.0005	0.0056	0.3206	500.0	
0.793	0.2305	0.5422	0.2273	1.3293	0.0006	0.0058	0.316	500.0	
0.794	0.2046	0.613	0.1823	1.3292	0.0008	0.006	0.3091	500.0	
0.795	0.179	0.6777	0.1433	1.3292	0.001	0.0062	0.3013	500.0	
0.796	0.1999	0.6427	0.1574	1.3292	0.0009	0.0063	0.2943	500.0	
0.797	0.2324	0.5819	0.1857	1.3291	0.0007	0.0063	0.284	500.0	
0.798	0.2536	0.548	0.1983	1.3291	0.0006	0.0064	0.2709	500.0	
0.799	0.2652	0.5274	0.2074	1.329	0.0005	0.0064	0.2562	500.0	
0.8	0.2721	0.5137	0.2142	1.329	0.0005	0.0063	0.2412	500.0	
0.801	0.2826	0.4973	0.2201	1.329	0.0005	0.0062	0.2268	500.0	
0.802	0.2872	0.4817	0.2311	1.329	0.0005	0.0061	0.2139	500.0	
0.803	0.2978	0.4637	0.2385	1.329	0.0004	0.006	0.2031	500.0	
0.804	0.3035	0.4433	0.2532	1.329	0.0004	0.0058	0.1949	500.0	
0.805	0.3095	0.4222	0.2683	1.329	0.0004	0.0057	0.1894	500.0	
0.806	0.317	0.4055	0.2775	1.329	0.0003	0.0056	0.1868	500.0	
0.807	0.3245	0.3871	0.2884	1.329	0.0003	0.0055	0.1863	500.0	
0.808	0.3274	0.3731	0.2996	1.329	0.0003	0.0054	0.1874	500.0	
0.809	0.3295	0.3598	0.3107	1.329	0.0003	0.0053	0.1898	500.0	
0.81	0.3351	0.3454	0.3195	1.329	0.0003	0.0053	0.1932	500.0	
0.811	0.3376	0.3335	0.3289	1.329	0.0003	0.0052	0.1974	500.0	
0.812	0.3409	0.323	0.3361	1.329	0.0002	0.0052	0.202	500.0	
0.813	0.3422	0.3139	0.3439	1.329	0.0002	0.0052	0.2069	500.0	
0.814	0.3465	0.304	0.3495	1.329	0.0002	0.0052	0.2119	500.0	
0.815	0.3489	0.2977	0.3534	1.329	0.0002	0.0051	0.2171	500.0	
0.816	0.3516	0.2849	0.3636	1.329	0.0002	0.0051	0.2218	500.0	
0.817	0.3624	0.264	0.3736	1.329	0.0002	0.0052	0.2256	500.0	
0.818	0.3736	0.2422	0.3842	1.329	0.0002	0.0052	0.2294	500.0	
0.819	0.3829	0.2219	0.3952	1.329	0.0001	0.0052	0.2332	500.0	
0.82	0.3922	0.2004	0.4074	1.329	0.0001	0.0052	0.2369	500.0	
0.821	0.4022	0.1797	0.4181	1.329	0.0001	0.0052	0.2406	500.0	
0.822	0.4106	0.158	0.4314	1.329	0.0001	0.0052	0.2441	500.0	
0.823	0.424	0.1376	0.4384	1.329	0.0001	0.0052	0.2477	500.0	
0.824	0.4321	0.1159	0.452	1.329	0.0001	0.0053	0.2512	500.0	
0.825	0.446	0.0941	0.4599	1.329	0.0001	0.0053	0.2546	500.0	
0.826	0.4518	0.0715	0.4767	1.329	0.0	0.0053	0.258	500.0	
0.827	0.456	0.0577	0.4863	1.329	0.0	0.0053	0.2618	500.0	
0.828	0.4557	0.0568	0.4875	1.329	0.0	0.0053	0.2661	500.0	
0.829	0.4578	0.0557	0.4865	1.329	0.0	0.0053	0.2704	500.0	
0.83	0.454	0.0554	0.4907	1.329	0.0	0.0053	0.2748	500.0	
0.831	0.4564	0.055	0.4886	1.329	0.0	0.0053	0.2793	500.0	
0.832	0.4558	0.0546	0.4896	1.329	0.0	0.0053	0.2838	500.0	
0.833	0.4561	0.055	0.489	1.329	0.0	0.0053	0.2885	500.0	
0.834	0.4557	0.0552	0.4891	1.329	0.0	0.0053	0.2933	500.0	
0.835	0.4535	0.0552	0.4913	1.329	0.0	0.0053	0.2983	500.0	
0.836	0.4503	0.0545	0.4952	1.329	0.0	0.0053	0.3034	500.0	
0.837	0.4516	0.0549	0.4935	1.329	0.0	0.0054	0.3087	500.0	
0.838	0.4491	0.0548	0.4961	1.329	0.0	0.0054	0.3142	500.0	
0.839	0.4481	0.0544	0.4974	1.329	0.0	0.0054	0.3199	500.0	
0.84	0.4489	0.0551	0.496	1.329	0.0	0.0054	0.3259	500.0	
0.841	0.4451	0.0553	0.4997	1.329	0.0	0.0054	0.3321	500.0	
0.842	0.4448	0.0554	0.4998	1.329	0.0	0.0054	0.3386	500.0	
0.843	0.443	0.0557	0.5013	1.329	0.0	0.0054	0.3453	500.0	
0.844	0.4421	0.0558	0.5021	1.329	0.0	0.0054	0.3524	500.0	
0.845	0.442	0.0562	0.5018	1.329	0.0	0.0054	0.3597	500.0	
0.846	0.4394	0.0564	0.5043	1.329	0.0	0.0055	0.3674	500.0	
0.847	0.4384	0.0566	0.505	1.329	0.0	0.0055	0.3753	500.0	
0.848	0.4346	0.0572	0.5082	1.329	0.0	0.0055	0.3835	500.0	
0.849	0.4325	0.0574	0.5101	1.329	0.0	0.0055	0.3919	500.0	
0.85	0.4341	0.058	0.5078	1.329	0.0	0.0056	0.4006	500.0	
0.851	0.4303	0.0584	0.5113	1.329	0.0	0.0056	0.4095	500.0	
0.852	0.4304	0.0588	0.5108	1.3289	0.0	0.0056	0.4186	500.0	
0.853	0.4281	0.0593	0.5126	1.3289	0.0	0.0057	0.4278	500.0	
0.854	0.4279	0.0599	0.5123	1.3288	0.0	0.0057	0.4371	500.0	
0.855	0.4265	0.0601	0.5135	1.3288	0.0	0.0058	0.4465	500.0	
0.856	0.4227	0.0609	0.5164	1.3288	0.0	0.0058	0.4559	500.0	
0.857	0.4197	0.0615	0.5188	1.3287	0.0	0.0059	0.4653	500.0	
0.858	0.4172	0.0621	0.5207	1.3287	0.0	0.0059	0.4747	500.0	
0.859	0.4198	0.0627	0.5174	1.3286	0.0	0.006	0.4839	500.0	
0.86	0.4172	0.0637	0.519	1.3286	0.0	0.006	0.4929	500.0	
0.861	0.4138	0.0643	0.5219	1.3286	0.0	0.0061	0.5017	500.0	
0.862	0.4167	0.0658	0.5175	1.3285	0.0	0.0062	0.5102	500.0	
0.863	0.4123	0.0668	0.5208	1.3285	0.0	0.0062	0.5184	500.0	
0.864	0.4137	0.0688	0.5174	1.3284	0.0	0.0063	0.5262	500.0	
0.865	0.4105	0.0711	0.5184	1.3284	0.0	0.0064	0.5336	500.0	
0.866	0.406	0.0747	0.5193	1.3284	0.0	0.0065	0.5406	500.0	
0.867	0.4065	0.0802	0.5133	1.3283	0.0	0.0066	0.547	500.0	
0.868	0.4015	0.0905	0.508	1.3283	0.0001	0.0066	0.5528	500.0	
0.869	0.3913	0.1126	0.4961	1.3282	0.0001	0.0067	0.5574	500.0	
0.87	0.3636	0.1784	0.4579	1.3282	0.0001	0.0069	0.5586	500.0	
0.871	0.2462	0.4765	0.2773	1.3282	0.0004	0.0074	0.5327	500.0	
0.872	0.2232	0.5494	0.2274	1.3281	0.0006	0.0077	0.5186	500.0	
0.873	0.3617	0.193	0.4453	1.3281	0.0001	0.0072	0.5674	500.0	
0.874	0.394	0.1188	0.4872	1.328	0.0001	0.0072	0.5771	500.0	
0.875	0.4028	0.0967	0.5005	1.328	0.0001	0.0073	0.582	500.0	
0.876	0.4092	0.0883	0.5025	1.328	0.0	0.0074	0.5854	500.0	
0.877	0.4134	0.0847	0.5019	1.328	0.0	0.0075	0.5879	500.0	
0.878	0.4155	0.0845	0.5	1.328	0.0	0.0076	0.5897	500.0	
0.879	0.4146	0.0856	0.4997	1.328	0.0	0.0077	0.5909	500.0	
0.88	0.4161	0.0889	0.495	1.328	0.0	0.0078	0.5913	500.0	
0.881	0.4175	0.0929	0.4896	1.328	0.0001	0.0079	0.5909	500.0	
0.882	0.4129	0.1001	0.487	1.328	0.0001	0.008	0.5893	500.0	
0.883	0.4139	0.1112	0.4749	1.328	0.0001	0.0081	0.5862	500.0	
0.884	0.4119	0.128	0.4602	1.328	0.0001	0.0083	0.5806	500.0	
0.885	0.4081	0.1582	0.4337	1.328	0.0001	0.0085	0.5703	500.0	
0.886	0.3953	0.2145	0.3902	1.328	0.0001	0.0089	0.5507	500.0	
0.887	0.3688	0.3243	0.3069	1.328	0.0002	0.0097	0.5108	500.0	
0.888	0.3288	0.4862	0.1851	1.328	0.0004	0.0113	0.4472	500.0	
0.889	0.3282	0.4939	0.178	1.328	0.0005	0.0115	0.4586	500.0	
0.89	0.3664	0.3301	0.3036	1.328	0.0002	0.0101	0.5312	500.0	
0.891	0.3975	0.2158	0.3867	1.328	0.0001	0.0095	0.5671	500.0	
0.892	0.4163	0.1611	0.4226	1.328	0.0001	0.0092	0.5806	500.0	
0.893	0.4254	0.1327	0.4419	1.328	0.0001	0.0092	0.585	500.0	
0.894	0.4318	0.1172	0.4511	1.328	0.0001	0.0091	0.5855	500.0	
0.895	0.4377	0.109	0.4533	1.328	0.0001	0.0092	0.5839	500.0	
