Sim 2

Solar R: 0.2535
Solar A: 0.5688
Solar T: 0.1776

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
0.572	0.1155	0.7778	0.1067	1.333	0.0016	0.0056	0.3736	500.0	
0.573	0.1172	0.7743	0.1085	1.333	0.0015	0.0056	0.3691	500.0	
0.574	0.1185	0.7684	0.1131	1.333	0.0015	0.0055	0.3643	500.0	
0.575	0.1195	0.7644	0.1161	1.333	0.0015	0.0054	0.3599	500.0	
0.576	0.119	0.7619	0.1191	1.333	0.0014	0.0054	0.3551	500.0	
0.577	0.1204	0.7561	0.1235	1.3329	0.0014	0.0053	0.3501	500.0	
0.578	0.123	0.7516	0.1254	1.3329	0.0014	0.0052	0.3448	500.0	
0.579	0.1229	0.7469	0.1302	1.3328	0.0014	0.0051	0.3391	500.0	
0.58	0.1221	0.746	0.132	1.3328	0.0014	0.0051	0.3353	500.0	
0.581	0.1194	0.7483	0.1322	1.3328	0.0014	0.005	0.3326	500.0	
0.582	0.1178	0.7516	0.1306	1.3327	0.0014	0.0049	0.3297	500.0	
0.583	0.1158	0.7539	0.1302	1.3327	0.0014	0.0048	0.3266	500.0	
0.584	0.1135	0.7564	0.1301	1.3326	0.0015	0.0047	0.3233	500.0	
0.585	0.112	0.7584	0.1296	1.3326	0.0015	0.0047	0.3196	500.0	
0.586	0.1115	0.7592	0.1293	1.3326	0.0015	0.0046	0.3143	500.0	
0.587	0.1125	0.7598	0.1277	1.3325	0.0015	0.0046	0.309	500.0	
0.588	0.112	0.7584	0.1296	1.3325	0.0015	0.0046	0.3037	500.0	
0.589	0.1121	0.7616	0.1263	1.3324	0.0015	0.0046	0.2984	500.0	
0.59	0.1133	0.763	0.1237	1.3324	0.0015	0.0046	0.2931	500.0	
0.591	0.1153	0.7616	0.1231	1.3324	0.0015	0.0046	0.287	500.0	
0.592	0.1166	0.7605	0.1229	1.3323	0.0015	0.0046	0.2804	500.0	
0.593	0.1185	0.7591	0.1224	1.3323	0.0015	0.0047	0.2739	500.0	
0.594	0.1206	0.7589	0.1206	1.3322	0.0015	0.0047	0.2676	500.0	
0.595	0.1239	0.7576	0.1185	1.3322	0.0015	0.0048	0.2616	500.0	
0.596	0.1252	0.7561	0.1186	1.3322	0.0015	0.0049	0.2557	500.0	
0.597	0.1276	0.7557	0.1167	1.3321	0.0014	0.0049	0.2507	500.0	
0.598	0.13	0.7557	0.1143	1.3321	0.0014	0.005	0.246	500.0	
0.599	0.1332	0.7549	0.1118	1.332	0.0014	0.0051	0.2415	500.0	
0.6	0.1354	0.7538	0.1108	1.332	0.0014	0.0052	0.2372	500.0	
0.601	0.1377	0.7527	0.1096	1.332	0.0014	0.0053	0.2333	500.0	
0.602	0.14	0.7522	0.1078	1.332	0.0014	0.0053	0.2297	500.0	
0.603	0.1421	0.7527	0.1052	1.332	0.0014	0.0054	0.2274	500.0	
0.604	0.1435	0.754	0.1025	1.332	0.0014	0.0055	0.2253	500.0	
0.605	0.1451	0.7523	0.1026	1.332	0.0014	0.0056	0.2234	500.0	
0.606	0.1468	0.7517	0.1014	1.332	0.0014	0.0056	0.2218	500.0	
0.607	0.1478	0.752	0.1002	1.332	0.0014	0.0057	0.2205	500.0	
0.608	0.1514	0.7501	0.0985	1.332	0.0014	0.0058	0.2194	500.0	
0.609	0.1541	0.7453	0.1006	1.332	0.0014	0.0058	0.2181	500.0	
0.61	0.157	0.7438	0.0992	1.332	0.0013	0.0059	0.2172	500.0	
0.611	0.1599	0.7392	0.1009	1.332	0.0013	0.006	0.2167	500.0	
0.612	0.1631	0.7345	0.1025	1.332	0.0013	0.006	0.2166	500.0	
0.613	0.1663	0.7309	0.1028	1.332	0.0013	0.0061	0.2168	500.0	
0.614	0.1694	0.7282	0.1024	1.332	0.0012	0.0061	0.2174	500.0	
0.615	0.1717	0.7224	0.1059	1.332	0.0012	0.0062	0.2178	500.0	
0.616	0.1764	0.716	0.1076	1.332	0.0012	0.0062	0.2188	500.0	
0.617	0.1796	0.7092	0.1112	1.332	0.0011	0.0063	0.2201	500.0	
0.618	0.183	0.7052	0.1118	1.332	0.0011	0.0063	0.2219	500.0	
0.619	0.1862	0.6979	0.1158	1.332	0.0011	0.0064	0.2242	500.0	
0.62	0.1914	0.6904	0.1183	1.332	0.001	0.0064	0.227	500.0	
0.621	0.1916	0.687	0.1214	1.332	0.001	0.0064	0.2312	500.0	
0.622	0.1952	0.6823	0.1224	1.332	0.001	0.0065	0.236	500.0	
0.623	0.1974	0.6778	0.1248	1.332	0.001	0.0065	0.2412	500.0	
0.624	0.197	0.6768	0.1262	1.332	0.001	0.0065	0.2468	500.0	
0.625	0.1981	0.6723	0.1296	1.332	0.001	0.0065	0.2529	500.0	
0.626	0.1996	0.668	0.1324	1.332	0.0009	0.0066	0.2595	500.0	
0.627	0.201	0.6626	0.1364	1.3319	0.0009	0.0066	0.265	500.0	
0.628	0.2059	0.6549	0.1392	1.3319	0.0009	0.0066	0.2707	500.0	
0.629	0.2093	0.6484	0.1423	1.3318	0.0009	0.0067	0.2767	500.0	
0.63	0.2096	0.6439	0.1465	1.3318	0.0008	0.0067	0.2831	500.0	
0.631	0.2137	0.6373	0.149	1.3318	0.0008	0.0068	0.29	500.0	
0.632	0.2157	0.6323	0.152	1.3317	0.0008	0.0068	0.2971	500.0	
0.633	0.2167	0.6286	0.1547	1.3317	0.0008	0.0069	0.305	500.0	
0.634	0.2167	0.6267	0.1566	1.3316	0.0008	0.0069	0.3138	500.0	
0.635	0.2159	0.6265	0.1577	1.3316	0.0008	0.0069	0.3229	500.0	
0.636	0.2156	0.6273	0.1572	1.3316	0.0008	0.007	0.3323	500.0	
0.637	0.2146	0.627	0.1585	1.3315	0.0008	0.007	0.3418	500.0	
0.638	0.2126	0.6296	0.1578	1.3315	0.0008	0.0071	0.3514	500.0	
0.639	0.2118	0.6303	0.1579	1.3314	0.0008	0.0072	0.3612	500.0	
0.64	0.211	0.6309	0.1581	1.3314	0.0008	0.0072	0.371	500.0	
0.641	0.2091	0.6317	0.1592	1.3314	0.0008	0.0073	0.3808	500.0	
0.642	0.2066	0.6371	0.1563	1.3313	0.0008	0.0074	0.3906	500.0	
0.643	0.2039	0.6406	0.1555	1.3313	0.0008	0.0074	0.4003	500.0	
0.644	0.201	0.6431	0.1559	1.3312	0.0008	0.0075	0.4098	500.0	
0.645	0.1997	0.646	0.1543	1.3312	0.0008	0.0076	0.4192	500.0	
0.646	0.1981	0.6494	0.1525	1.3312	0.0008	0.0077	0.4283	500.0	
0.647	0.1941	0.6534	0.1525	1.3311	0.0009	0.0078	0.437	500.0	
0.648	0.1937	0.6573	0.149	1.3311	0.0009	0.0079	0.4454	500.0	
0.649	0.1898	0.6624	0.1478	1.331	0.0009	0.008	0.4534	500.0	
0.65	0.191	0.6643	0.1447	1.331	0.0009	0.0081	0.461	500.0	
0.651	0.1875	0.6688	0.1437	1.331	0.0009	0.0082	0.4683	500.0	
0.652	0.1866	0.6721	0.1413	1.331	0.0009	0.0083	0.4752	500.0	
0.653	0.1843	0.6745	0.1412	1.331	0.0009	0.0084	0.4817	500.0	
0.654	0.1827	0.6795	0.1378	1.331	0.001	0.0085	0.4878	500.0	
0.655	0.1804	0.6849	0.1347	1.331	0.001	0.0086	0.4934	500.0	
0.656	0.1787	0.6882	0.1331	1.331	0.001	0.0087	0.4986	500.0	
0.657	0.1782	0.6921	0.1297	1.331	0.001	0.0088	0.5033	500.0	
0.658	0.1745	0.697	0.1285	1.331	0.001	0.0089	0.5076	500.0	
0.659	0.1752	0.6992	0.1256	1.331	0.001	0.009	0.5114	500.0	
0.66	0.1745	0.7023	0.1232	1.331	0.001	0.0091	0.5146	500.0	
0.661	0.1732	0.7033	0.1235	1.331	0.001	0.0092	0.5173	500.0	
0.662	0.1736	0.704	0.1224	1.331	0.001	0.0093	0.5196	500.0	
0.663	0.1762	0.7037	0.1201	1.331	0.001	0.0094	0.5214	500.0	
0.664	0.1766	0.7037	0.1196	1.331	0.001	0.0095	0.5228	500.0	
0.665	0.1758	0.7047	0.1195	1.331	0.001	0.0096	0.5239	500.0	
0.666	0.1784	0.7022	0.1194	1.331	0.001	0.0097	0.5245	500.0	
0.667	0.1789	0.7015	0.1195	1.331	0.001	0.0097	0.5248	500.0	
0.668	0.1813	0.6993	0.1194	1.331	0.001	0.0098	0.5248	500.0	
0.669	0.1836	0.6978	0.1186	1.331	0.001	0.0098	0.5244	500.0	
0.67	0.1852	0.6941	0.1207	1.331	0.001	0.0099	0.5238	500.0	
0.671	0.188	0.6908	0.1212	1.331	0.001	0.0099	0.5229	500.0	
0.672	0.191	0.6876	0.1214	1.331	0.001	0.01	0.5218	500.0	
0.673	0.192	0.6852	0.1228	1.331	0.001	0.01	0.5204	500.0	
0.674	0.1945	0.679	0.1264	1.331	0.0009	0.01	0.5189	500.0	
0.675	0.1997	0.674	0.1264	1.331	0.0009	0.01	0.5171	500.0	
0.676	0.2025	0.6696	0.1279	1.331	0.0009	0.01	0.5153	500.0	
0.677	0.2037	0.6653	0.131	1.331	0.0009	0.01	0.5133	500.0	
0.678	0.2079	0.6577	0.1344	1.331	0.0009	0.01	0.5112	500.0	
0.679	0.211	0.6516	0.1374	1.331	0.0008	0.01	0.5091	500.0	
0.68	0.2147	0.644	0.1414	1.331	0.0008	0.01	0.5069	500.0	
0.681	0.2199	0.6372	0.1429	1.331	0.0008	0.0099	0.5046	500.0	
0.682	0.2219	0.6312	0.1468	1.331	0.0008	0.0099	0.5026	500.0	
0.683	0.2238	0.6276	0.1486	1.331	0.0008	0.0099	0.5007	500.0	
0.684	0.2277	0.6189	0.1534	1.331	0.0007	0.0098	0.4988	500.0	
0.685	0.2292	0.6144	0.1564	1.331	0.0007	0.0098	0.4969	500.0	
0.686	0.2305	0.6097	0.1599	1.331	0.0007	0.0097	0.4951	500.0	
0.687	0.2356	0.6021	0.1623	1.331	0.0007	0.0097	0.4933	500.0	
0.688	0.2385	0.5971	0.1644	1.331	0.0007	0.0096	0.4917	500.0	
0.689	0.24	0.591	0.169	1.331	0.0007	0.0096	0.4901	500.0	
0.69	0.2438	0.5853	0.1709	1.331	0.0006	0.0095	0.4886	500.0	
0.691	0.2459	0.5798	0.1743	1.331	0.0006	0.0094	0.4873	500.0	
0.692	0.2484	0.5723	0.1792	1.331	0.0006	0.0094	0.486	500.0	
0.693	0.2496	0.5674	0.183	1.331	0.0006	0.0093	0.485	500.0	
0.694	0.2526	0.5619	0.1855	1.331	0.0006	0.0093	0.484	500.0	
0.695	0.2558	0.5563	0.1879	1.331	0.0006	0.0093	0.4832	500.0	
0.696	0.2564	0.5514	0.1922	1.331	0.0006	0.0092	0.4825	500.0	
0.697	0.2601	0.544	0.1958	1.331	0.0006	0.0092	0.4819	500.0	
0.698	0.262	0.5376	0.2004	1.331	0.0005	0.0091	0.4813	500.0	
0.699	0.2639	0.5322	0.2038	1.331	0.0005	0.0091	0.4809	500.0	
0.7	0.2675	0.5266	0.2059	1.331	0.0005	0.0091	0.4805	500.0	
0.701	0.2684	0.5228	0.2088	1.331	0.0005	0.009	0.4804	500.0	
0.702	0.2709	0.5176	0.2115	1.3309	0.0005	0.009	0.4803	500.0	
0.703	0.2752	0.5134	0.2114	1.3309	0.0005	0.009	0.4804	500.0	
0.704	0.2734	0.5107	0.2159	1.3308	0.0005	0.009	0.4807	500.0	
0.705	0.2754	0.5074	0.2172	1.3308	0.0005	0.009	0.4811	500.0	
0.706	0.2758	0.5075	0.2167	1.3308	0.0005	0.009	0.4816	500.0	
0.707	0.2767	0.5042	0.2191	1.3307	0.0005	0.009	0.4823	500.0	
0.708	0.2765	0.5052	0.2183	1.3307	0.0005	0.009	0.4831	500.0	
0.709	0.2745	0.5057	0.2199	1.3306	0.0005	0.009	0.484	500.0	
0.71	0.2742	0.507	0.2187	1.3306	0.0005	0.009	0.485	500.0	
0.711	0.2746	0.509	0.2164	1.3306	0.0005	0.009	0.4861	500.0	
0.712	0.2714	0.512	0.2165	1.3305	0.0005	0.009	0.4873	500.0	
0.713	0.2689	0.514	0.2172	1.3305	0.0005	0.009	0.4885	500.0	
0.714	0.2667	0.5209	0.2124	1.3304	0.0005	0.009	0.4899	500.0	
0.715	0.2643	0.5257	0.21	1.3304	0.0005	0.009	0.4914	500.0	
0.716	0.2618	0.534	0.2043	1.3304	0.0005	0.009	0.4929	500.0	
0.717	0.2572	0.5392	0.2036	1.3303	0.0005	0.0091	0.4945	500.0	
0.718	0.2533	0.5474	0.1993	1.3303	0.0006	0.0091	0.4961	500.0	
0.719	0.2486	0.5555	0.1959	1.3302	0.0006	0.0091	0.4978	500.0	
0.72	0.2467	0.5613	0.1921	1.3302	0.0006	0.0092	0.4996	500.0	
0.721	0.241	0.5693	0.1898	1.3302	0.0006	0.0092	0.5013	500.0	
0.722	0.2404	0.5731	0.1865	1.3301	0.0006	0.0092	0.503	500.0	
0.723	0.2374	0.5802	0.1823	1.3301	0.0006	0.0093	0.5047	500.0	
0.724	0.2352	0.5859	0.1789	1.33	0.0007	0.0093	0.5065	500.0	
0.725	0.2333	0.592	0.1747	1.33	0.0007	0.0094	0.5083	500.0	
0.726	0.2302	0.5974	0.1725	1.33	0.0007	0.0094	0.5101	500.0	
0.727	0.2282	0.6033	0.1685	1.33	0.0007	0.0095	0.5119	500.0	
0.728	0.2245	0.6099	0.1656	1.33	0.0007	0.0095	0.5138	500.0	
0.729	0.2211	0.6144	0.1645	1.33	0.0007	0.0096	0.5157	500.0	
0.73	0.2206	0.6195	0.1599	1.33	0.0007	0.0096	0.5177	500.0	
0.731	0.2184	0.6252	0.1564	1.33	0.0008	0.0097	0.5197	500.0	
0.732	0.2148	0.6307	0.1545	1.33	0.0008	0.0097	0.5219	500.0	
0.733	0.211	0.6384	0.1506	1.33	0.0008	0.0098	0.524	500.0	
0.734	0.21	0.6412	0.1487	1.33	0.0008	0.0098	0.5262	500.0	
0.735	0.207	0.6471	0.1459	1.33	0.0008	0.0099	0.5284	500.0	
0.736	0.2049	0.6519	0.1432	1.33	0.0008	0.0099	0.5306	500.0	
0.737	0.2027	0.6542	0.1431	1.33	0.0008	0.01	0.5329	500.0	
0.738	0.2011	0.6594	0.1394	1.33	0.0009	0.01	0.5352	500.0	
0.739	0.2014	0.6597	0.1389	1.33	0.0009	0.0101	0.5373	500.0	
0.74	0.1985	0.6636	0.1379	1.33	0.0009	0.0101	0.5395	500.0	
0.741	0.1997	0.6628	0.1375	1.33	0.0009	0.0102	0.5417	500.0	
0.742	0.1997	0.6643	0.136	1.33	0.0009	0.0102	0.5439	500.0	
0.743	0.1997	0.6639	0.1364	1.33	0.0009	0.0103	0.5461	500.0	
0.744	0.199	0.6638	0.1371	1.33	0.0009	0.0103	0.5483	500.0	
0.745	0.1991	0.6633	0.1376	1.33	0.0009	0.0103	0.5505	500.0	
0.746	0.1995	0.6618	0.1387	1.33	0.0009	0.0104	0.5528	500.0	
0.747	0.1997	0.6598	0.1404	1.33	0.0009	0.0104	0.5551	500.0	
0.748	0.1985	0.6605	0.1411	1.33	0.0009	0.0104	0.5576	500.0	
0.749	0.1995	0.6586	0.1418	1.33	0.0009	0.0104	0.5601	500.0	
0.75	0.1983	0.6597	0.142	1.33	0.0009	0.0104	0.5627	500.0	
0.751	0.1983	0.6582	0.1435	1.33	0.0009	0.0104	0.5652	500.0	
0.752	0.1979	0.6558	0.1463	1.33	0.0008	0.0104	0.5676	500.0	
0.753	0.1973	0.6551	0.1476	1.33	0.0008	0.0104	0.5701	500.0	
0.754	0.1991	0.6519	0.149	1.33	0.0008	0.0104	0.5725	500.0	
0.755	0.1984	0.6503	0.1512	1.33	0.0008	0.0103	0.5749	500.0	
0.756	0.1995	0.6474	0.1532	1.33	0.0008	0.0103	0.5772	500.0	
0.757	0.1995	0.6421	0.1585	1.33	0.0008	0.0103	0.5791	500.0	
0.758	0.2026	0.6344	0.1629	1.33	0.0008	0.0102	0.5809	500.0	
0.759	0.2046	0.6281	0.1674	1.33	0.0008	0.0102	0.5826	500.0	
0.76	0.2051	0.6225	0.1724	1.33	0.0007	0.0101	0.5842	500.0	
0.761	0.207	0.6178	0.1752	1.33	0.0007	0.0101	0.5858	500.0	
0.762	0.2101	0.6081	0.1817	1.33	0.0007	0.01	0.5872	500.0	
0.763	0.2132	0.6002	0.1866	1.33	0.0007	0.0099	0.5884	500.0	
0.764	0.2159	0.5917	0.1924	1.33	0.0007	0.0099	0.5896	500.0	
0.765	0.2164	0.587	0.1966	1.33	0.0006	0.0098	0.5906	500.0	
0.766	0.2193	0.5778	0.2029	1.33	0.0006	0.0097	0.5916	500.0	
0.767	0.2207	0.5718	0.2075	1.33	0.0006	0.0096	0.5925	500.0	
0.768	0.2213	0.5664	0.2124	1.33	0.0006	0.0095	0.5932	500.0	
0.769	0.2225	0.5585	0.219	1.33	0.0006	0.0094	0.5937	500.0	
0.77	0.2234	0.5536	0.2231	1.33	0.0006	0.0093	0.594	500.0	
0.771	0.2257	0.546	0.2283	1.33	0.0006	0.0092	0.5941	500.0	
0.772	0.2274	0.5395	0.2331	1.33	0.0006	0.0091	0.5939	500.0	
0.773	0.2295	0.5332	0.2373	1.33	0.0005	0.009	0.5935	500.0	
0.774	0.2306	0.5267	0.2426	1.33	0.0005	0.0088	0.5929	500.0	
0.775	0.2307	0.5209	0.2484	1.33	0.0005	0.0087	0.592	500.0	
0.776	0.2341	0.5102	0.2558	1.33	0.0005	0.0086	0.5905	500.0	
0.777	0.2387	0.4996	0.2616	1.3299	0.0005	0.0085	0.5888	500.0	
0.778	0.2407	0.4907	0.2686	1.3299	0.0005	0.0084	0.5868	500.0	
0.779	0.2448	0.4815	0.2737	1.3298	0.0004	0.0082	0.5846	500.0	
0.78	0.2461	0.4723	0.2816	1.3298	0.0004	0.0081	0.582	500.0	
0.781	0.2494	0.4612	0.2894	1.3298	0.0004	0.008	0.5791	500.0	
0.782	0.2515	0.4526	0.2959	1.3297	0.0004	0.0079	0.576	500.0	
0.783	0.2575	0.4436	0.2989	1.3297	0.0004	0.0078	0.5726	500.0	
0.784	0.2586	0.4332	0.3082	1.3296	0.0004	0.0077	0.5688	500.0	
0.785	0.2627	0.4256	0.3117	1.3296	0.0004	0.0075	0.5649	500.0	
0.786	0.2626	0.4208	0.3166	1.3296	0.0004	0.0074	0.5609	500.0	
0.787	0.2646	0.4167	0.3187	1.3295	0.0004	0.0073	0.5567	500.0	
0.788	0.2673	0.4101	0.3226	1.3295	0.0003	0.0072	0.5521	500.0	
0.789	0.2676	0.4075	0.3249	1.3294	0.0003	0.0071	0.5473	500.0	
0.79	0.2694	0.4037	0.3268	1.3294	0.0003	0.007	0.5423	500.0	
0.791	0.2707	0.4002	0.3291	1.3294	0.0003	0.0069	0.537	500.0	
0.792	0.2694	0.3966	0.334	1.3293	0.0003	0.0068	0.5315	500.0	
0.793	0.2709	0.3944	0.3347	1.3293	0.0003	0.0067	0.5259	500.0	
0.794	0.2706	0.3919	0.3376	1.3292	0.0003	0.0066	0.52	500.0	
0.795	0.2727	0.3885	0.3388	1.3292	0.0003	0.0065	0.514	500.0	
0.796	0.2744	0.3827	0.3429	1.3292	0.0003	0.0065	0.5075	500.0	
0.797	0.276	0.379	0.345	1.3291	0.0003	0.0064	0.5009	500.0	
0.798	0.282	0.3731	0.3449	1.3291	0.0003	0.0063	0.4941	500.0	
0.799	0.2822	0.3702	0.3476	1.329	0.0003	0.0062	0.4872	500.0	
0.8	0.2849	0.3664	0.3487	1.329	0.0003	0.0062	0.4802	500.0	
0.801	0.2868	0.3624	0.3508	1.329	0.0003	0.0061	0.473	500.0	
0.802	0.2862	0.3597	0.3541	1.329	0.0003	0.0061	0.4658	500.0	
0.803	0.2885	0.3585	0.353	1.329	0.0003	0.006	0.4584	500.0	
0.804	0.2899	0.3564	0.3537	1.329	0.0003	0.006	0.451	500.0	
0.805	0.2906	0.3545	0.355	1.329	0.0003	0.0059	0.4435	500.0	
0.806	0.2899	0.357	0.353	1.329	0.0003	0.0059	0.4364	500.0	
0.807	0.2896	0.3603	0.3502	1.329	0.0003	0.0058	0.4293	500.0	
0.808	0.2918	0.3633	0.3449	1.329	0.0003	0.0058	0.4222	500.0	
0.809	0.2902	0.3695	0.3403	1.329	0.0003	0.0058	0.4151	500.0	
0.81	0.2893	0.3724	0.3383	1.329	0.0003	0.0058	0.408	500.0	
0.811	0.2865	0.3778	0.3357	1.329	0.0003	0.0057	0.4008	500.0	
0.812	0.2865	0.3823	0.3311	1.329	0.0003	0.0057	0.3937	500.0	
0.813	0.2861	0.389	0.3249	1.329	0.0003	0.0057	0.3866	500.0	
0.814	0.2831	0.3924	0.3246	1.329	0.0003	0.0057	0.3795	500.0	
0.815	0.2807	0.4008	0.3185	1.329	0.0003	0.0057	0.3724	500.0	
0.816	0.2822	0.4023	0.3154	1.329	0.0003	0.0057	0.365	500.0	
0.817	0.2893	0.3934	0.3172	1.329	0.0003	0.0057	0.3566	500.0	
0.818	0.2971	0.3831	0.3198	1.329	0.0003	0.0057	0.3481	500.0	
0.819	0.3081	0.3706	0.3213	1.329	0.0003	0.0058	0.3396	500.0	
0.82	0.3154	0.3558	0.3288	1.329	0.0003	0.0058	0.3311	500.0	
0.821	0.3255	0.3398	0.3347	1.329	0.0003	0.0058	0.3225	500.0	
0.822	0.3396	0.3215	0.3389	1.329	0.0002	0.0059	0.3139	500.0	
0.823	0.3545	0.2974	0.3482	1.329	0.0002	0.0059	0.3053	500.0	
0.824	0.3717	0.2718	0.3565	1.329	0.0002	0.006	0.2966	500.0	
0.825	0.3923	0.2379	0.3697	1.329	0.0002	0.0061	0.288	500.0	
0.826	0.4161	0.1966	0.3874	1.329	0.0001	0.0061	0.2793	500.0	
0.827	0.4329	0.1675	0.3995	1.329	0.0001	0.0062	0.2716	500.0	
0.828	0.434	0.1707	0.3953	1.329	0.0001	0.0062	0.2653	500.0	
0.829	0.4361	0.174	0.3898	1.329	0.0001	0.0063	0.2592	500.0	
0.83	0.4361	0.1766	0.3873	1.329	0.0001	0.0063	0.2532	500.0	
0.831	0.4367	0.1804	0.3829	1.329	0.0001	0.0064	0.2473	500.0	
0.832	0.4404	0.1836	0.376	1.329	0.0001	0.0065	0.2416	500.0	
0.833	0.4415	0.1868	0.3717	1.329	0.0001	0.0065	0.236	500.0	
0.834	0.4418	0.1898	0.3684	1.329	0.0001	0.0066	0.2306	500.0	
0.835	0.4436	0.1939	0.3626	1.329	0.0001	0.0066	0.2253	500.0	
0.836	0.4447	0.1953	0.36	1.329	0.0001	0.0067	0.2202	500.0	
0.837	0.4491	0.1984	0.3525	1.329	0.0001	0.0067	0.2152	500.0	
0.838	0.4494	0.2011	0.3495	1.329	0.0001	0.0068	0.2103	500.0	
0.839	0.4512	0.2029	0.3458	1.329	0.0001	0.0069	0.2057	500.0	
0.84	0.4541	0.2049	0.341	1.329	0.0001	0.0069	0.2012	500.0	
0.841	0.4537	0.2069	0.3394	1.329	0.0001	0.007	0.1969	500.0	
0.842	0.4569	0.2084	0.3346	1.329	0.0001	0.0071	0.1927	500.0	
0.843	0.457	0.2093	0.3337	1.329	0.0001	0.0071	0.1888	500.0	
0.844	0.4571	0.211	0.3318	1.329	0.0001	0.0072	0.185	500.0	
0.845	0.4619	0.2104	0.3277	1.329	0.0001	0.0072	0.1814	500.0	
0.846	0.4647	0.2112	0.3241	1.329	0.0001	0.0073	0.178	500.0	
0.847	0.4663	0.2119	0.3218	1.329	0.0001	0.0074	0.1747	500.0	
0.848	0.4697	0.2118	0.3185	1.329	0.0001	0.0074	0.1717	500.0	
0.849	0.472	0.2116	0.3163	1.329	0.0001	0.0075	0.1688	500.0	
0.85	0.4717	0.2117	0.3166	1.329	0.0001	0.0076	0.1661	500.0	
0.851	0.4761	0.2106	0.3132	1.329	0.0001	0.0076	0.1637	500.0	
0.852	0.4781	0.2099	0.312	1.3289	0.0001	0.0077	0.1614	500.0	
0.853	0.4795	0.2092	0.3113	1.3289	0.0001	0.0077	0.1593	500.0	
0.854	0.4817	0.2072	0.3111	1.3288	0.0001	0.0078	0.1574	500.0	
0.855	0.4862	0.2055	0.3082	1.3288	0.0001	0.0078	0.1557	500.0	
0.856	0.4903	0.2039	0.3058	1.3288	0.0001	0.0079	0.1541	500.0	
0.857	0.4903	0.2026	0.3071	1.3287	0.0001	0.0079	0.1528	500.0	
0.858	0.4926	0.2002	0.3072	1.3287	0.0001	0.008	0.1516	500.0	
0.859	0.4926	0.1982	0.3092	1.3286	0.0001	0.0081	0.1506	500.0	
0.86	0.4959	0.195	0.3091	1.3286	0.0001	0.0081	0.1497	500.0	
0.861	0.4984	0.1939	0.3077	1.3286	0.0001	0.0081	0.149	500.0	
0.862	0.5021	0.1921	0.3058	1.3285	0.0001	0.0082	0.1485	500.0	
0.863	0.5037	0.1899	0.3064	1.3285	0.0001	0.0082	0.1482	500.0	
0.864	0.5057	0.1861	0.3082	1.3284	0.0001	0.0083	0.1479	500.0	
0.865	0.5104	0.1832	0.3064	1.3284	0.0001	0.0083	0.1479	500.0	
0.866	0.5094	0.1812	0.3095	1.3284	0.0001	0.0083	0.1479	500.0	
0.867	0.5125	0.1784	0.3092	1.3283	0.0001	0.0084	0.1481	500.0	
0.868	0.5167	0.1763	0.307	1.3283	0.0001	0.0084	0.1485	500.0	
0.869	0.514	0.1733	0.3127	1.3282	0.0001	0.0084	0.1489	500.0	
0.87	0.5192	0.1702	0.3106	1.3282	0.0001	0.0084	0.1495	500.0	
0.871	0.5204	0.1681	0.3115	1.3282	0.0001	0.0085	0.1501	500.0	
0.872	0.5199	0.1649	0.3152	1.3281	0.0001	0.0085	0.1509	500.0	
0.873	0.5235	0.1626	0.3139	1.3281	0.0001	0.0085	0.1518	500.0	
0.874	0.5228	0.1606	0.3166	1.328	0.0001	0.0085	0.1527	500.0	
0.875	0.5243	0.1581	0.3176	1.328	0.0001	0.0085	0.1538	500.0	
0.876	0.5259	0.1556	0.3185	1.328	0.0001	0.0085	0.1549	500.0	
0.877	0.5255	0.153	0.3215	1.328	0.0001	0.0085	0.156	500.0	
0.878	0.5283	0.15	0.3217	1.328	0.0001	0.0084	0.1572	500.0	
0.879	0.5271	0.1476	0.3253	1.328	0.0001	0.0084	0.1585	500.0	
0.88	0.5308	0.1447	0.3245	1.328	0.0001	0.0084	0.1599	500.0	
0.881	0.528	0.1426	0.3294	1.328	0.0001	0.0084	0.1612	500.0	
0.882	0.5278	0.1402	0.332	1.328	0.0001	0.0083	0.1627	500.0	
0.883	0.5285	0.1377	0.3338	1.328	0.0001	0.0083	0.1641	500.0	
0.884	0.5279	0.1353	0.3368	1.328	0.0001	0.0082	0.1656	500.0	
0.885	0.5269	0.1341	0.3391	1.328	0.0001	0.0082	0.1672	500.0	
0.886	0.5271	0.1316	0.3413	1.328	0.0001	0.0081	0.1687	500.0	
0.887	0.5253	0.1289	0.3458	1.328	0.0001	0.008	0.1703	500.0	
0.888	0.5277	0.1266	0.3457	1.328	0.0001	0.008	0.1719	500.0	
0.889	0.5237	0.1245	0.3519	1.328	0.0001	0.0079	0.1735	500.0	
0.89	0.5211	0.1228	0.3561	1.328	0.0001	0.0078	0.1751	500.0	
0.891	0.523	0.1205	0.3564	1.328	0.0001	0.0077	0.1766	500.0	
0.892	0.5189	0.1192	0.3618	1.328	0.0001	0.0076	0.1782	500.0	
0.893	0.5179	0.117	0.3651	1.328	0.0001	0.0075	0.1798	500.0	
0.894	0.5148	0.1152	0.37	1.328	0.0001	0.0074	0.1814	500.0	
0.895	0.5129	0.1137	0.3734	1.328	0.0001	0.0073	0.1829	500.0	
0.896	0.511	0.1112	0.3778	1.328	0.0001	0.0072	0.1845	500.0	
