Sim 2

Solar R: 0.2544
Solar A: 0.5597
Solar T: 0.1859

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
2.044	0.0463	0.947	0.0066	1.3038	0.0057	0.0078	0.5097	500.0	
2.045	0.0466	0.9465	0.0068	1.3038	0.0057	0.0078	0.5093	500.0	
2.046	0.0467	0.9463	0.007	1.3037	0.0056	0.0078	0.5088	500.0	
2.047	0.0463	0.9466	0.0071	1.3036	0.0056	0.0077	0.5084	500.0	
2.048	0.0463	0.9463	0.0074	1.3036	0.0056	0.0077	0.5079	500.0	
2.049	0.0464	0.9462	0.0073	1.3036	0.0055	0.0077	0.5075	500.0	
2.05	0.0467	0.9454	0.0079	1.3035	0.0055	0.0076	0.507	500.0	
2.051	0.0465	0.9455	0.0079	1.3034	0.0055	0.0076	0.5066	500.0	
2.052	0.0466	0.945	0.0084	1.3034	0.0055	0.0076	0.5061	500.0	
2.053	0.0468	0.945	0.0082	1.3034	0.0054	0.0076	0.5057	500.0	
2.054	0.0467	0.9449	0.0084	1.3033	0.0054	0.0075	0.5052	500.0	
2.055	0.0471	0.9442	0.0087	1.3032	0.0054	0.0075	0.5047	500.0	
2.056	0.0468	0.9439	0.0093	1.3032	0.0053	0.0075	0.5042	500.0	
2.057	0.0474	0.9437	0.009	1.3032	0.0053	0.0074	0.5038	500.0	
2.058	0.0472	0.9438	0.0089	1.3031	0.0053	0.0074	0.5033	500.0	
2.059	0.0476	0.943	0.0093	1.303	0.0053	0.0074	0.5028	500.0	
2.06	0.0473	0.9434	0.0093	1.303	0.0052	0.0073	0.5023	500.0	
2.061	0.0478	0.9423	0.0099	1.303	0.0052	0.0073	0.5018	500.0	
2.062	0.0473	0.9428	0.0099	1.3029	0.0052	0.0073	0.5013	500.0	
2.063	0.0481	0.942	0.01	1.3028	0.0052	0.0073	0.5008	500.0	
2.064	0.0476	0.9416	0.0108	1.3028	0.0051	0.0072	0.5003	500.0	
2.065	0.0477	0.9413	0.011	1.3028	0.0051	0.0072	0.4998	500.0	
2.066	0.0479	0.9413	0.0108	1.3027	0.0051	0.0072	0.4993	500.0	
2.067	0.0481	0.9408	0.0111	1.3026	0.005	0.0071	0.4988	500.0	
2.068	0.0479	0.9407	0.0114	1.3026	0.005	0.0071	0.4983	500.0	
2.069	0.0481	0.9406	0.0112	1.3026	0.005	0.0071	0.4978	500.0	
2.07	0.0485	0.9394	0.0121	1.3025	0.005	0.0071	0.4972	500.0	
2.071	0.0483	0.9396	0.0121	1.3025	0.0049	0.007	0.4967	500.0	
2.072	0.0484	0.939	0.0126	1.3024	0.0049	0.007	0.4962	500.0	
2.073	0.0486	0.939	0.0125	1.3024	0.0049	0.007	0.4957	500.0	
2.074	0.0483	0.9387	0.013	1.3023	0.0049	0.0069	0.4951	500.0	
2.075	0.049	0.9378	0.0132	1.3023	0.0048	0.0069	0.4946	500.0	
2.076	0.0486	0.9376	0.0138	1.3022	0.0048	0.0069	0.4941	500.0	
2.077	0.0487	0.938	0.0133	1.3022	0.0048	0.0069	0.4935	500.0	
2.078	0.0498	0.9361	0.0141	1.3021	0.0048	0.0068	0.493	500.0	
2.079	0.0486	0.9371	0.0142	1.3021	0.0047	0.0068	0.4924	500.0	
2.08	0.0489	0.9364	0.0147	1.302	0.0047	0.0068	0.4919	500.0	
2.081	0.0501	0.9348	0.0152	1.302	0.0047	0.0068	0.4913	500.0	
2.082	0.0497	0.9353	0.0151	1.3019	0.0046	0.0067	0.4908	500.0	
2.083	0.0497	0.9343	0.016	1.3018	0.0046	0.0067	0.4902	500.0	
2.084	0.0495	0.9349	0.0156	1.3018	0.0046	0.0067	0.4897	500.0	
2.085	0.0493	0.9342	0.0164	1.3018	0.0046	0.0067	0.4891	500.0	
2.086	0.0505	0.9326	0.0169	1.3017	0.0045	0.0066	0.4886	500.0	
2.087	0.0504	0.9327	0.0169	1.3016	0.0045	0.0066	0.488	500.0	
2.088	0.0502	0.9331	0.0167	1.3016	0.0045	0.0066	0.4875	500.0	
2.089	0.0495	0.9333	0.0172	1.3016	0.0045	0.0066	0.4869	500.0	
2.09	0.0498	0.9327	0.0175	1.3015	0.0044	0.0065	0.4863	500.0	
2.091	0.0506	0.9309	0.0185	1.3014	0.0044	0.0065	0.4858	500.0	
2.092	0.0509	0.9307	0.0184	1.3014	0.0044	0.0065	0.4852	500.0	
2.093	0.0509	0.9301	0.019	1.3014	0.0043	0.0065	0.4846	500.0	
2.094	0.0514	0.9293	0.0194	1.3013	0.0043	0.0064	0.4841	500.0	
2.095	0.0509	0.9298	0.0193	1.3012	0.0043	0.0064	0.4835	500.0	
2.096	0.0516	0.9283	0.0201	1.3012	0.0043	0.0064	0.4829	500.0	
2.097	0.0515	0.9275	0.021	1.3012	0.0042	0.0064	0.4823	500.0	
2.098	0.0518	0.9274	0.0208	1.3011	0.0042	0.0064	0.4817	500.0	
2.099	0.0516	0.9272	0.0211	1.301	0.0042	0.0063	0.4812	500.0	
2.1	0.0516	0.9268	0.0216	1.301	0.0042	0.0063	0.4806	500.0	
2.101	0.0523	0.926	0.0217	1.301	0.0041	0.0063	0.48	500.0	
2.102	0.0516	0.9254	0.023	1.3009	0.0041	0.0063	0.4794	500.0	
2.103	0.0525	0.9248	0.0227	1.3008	0.0041	0.0062	0.4788	500.0	
2.104	0.0526	0.9237	0.0236	1.3008	0.0041	0.0062	0.4782	500.0	
2.105	0.0527	0.923	0.0242	1.3008	0.004	0.0062	0.4777	500.0	
2.106	0.0523	0.9231	0.0247	1.3007	0.004	0.0062	0.4771	500.0	
2.107	0.0529	0.9222	0.0249	1.3006	0.004	0.0062	0.4765	500.0	
2.108	0.0532	0.9212	0.0256	1.3006	0.004	0.0061	0.4759	500.0	
2.109	0.0538	0.9199	0.0263	1.3006	0.0039	0.0061	0.4753	500.0	
2.11	0.0539	0.9196	0.0266	1.3005	0.0039	0.0061	0.4747	500.0	
2.111	0.0537	0.9197	0.0266	1.3005	0.0039	0.0061	0.4741	500.0	
2.112	0.0542	0.9191	0.0268	1.3004	0.0039	0.0061	0.4735	500.0	
2.113	0.0543	0.9179	0.0278	1.3004	0.0038	0.006	0.4729	500.0	
2.114	0.0539	0.9177	0.0285	1.3003	0.0038	0.006	0.4723	500.0	
2.115	0.0546	0.9161	0.0293	1.3003	0.0038	0.006	0.4717	500.0	
2.116	0.0545	0.9159	0.0296	1.3002	0.0037	0.006	0.4711	500.0	
2.117	0.0544	0.9149	0.0307	1.3002	0.0037	0.006	0.4705	500.0	
2.118	0.0548	0.9142	0.031	1.3001	0.0037	0.0059	0.4699	500.0	
2.119	0.0546	0.9143	0.0311	1.3001	0.0037	0.0059	0.4693	500.0	
2.12	0.0553	0.9128	0.0319	1.3	0.0036	0.0059	0.4687	500.0	
2.121	0.0554	0.912	0.0326	1.3	0.0036	0.0059	0.4681	500.0	
2.122	0.0558	0.9115	0.0327	1.2999	0.0036	0.0059	0.4675	500.0	
2.123	0.0559	0.9103	0.0338	1.2998	0.0036	0.0058	0.4669	500.0	
2.124	0.0565	0.909	0.0345	1.2998	0.0035	0.0058	0.4663	500.0	
2.125	0.0567	0.9078	0.0355	1.2998	0.0035	0.0058	0.4657	500.0	
2.126	0.0567	0.9064	0.0369	1.2997	0.0035	0.0058	0.4651	500.0	
2.127	0.0579	0.9054	0.0367	1.2996	0.0035	0.0058	0.4645	500.0	
2.128	0.0574	0.9057	0.037	1.2996	0.0034	0.0057	0.4639	500.0	
2.129	0.0572	0.9055	0.0373	1.2996	0.0034	0.0057	0.4633	500.0	
2.13	0.0574	0.9046	0.038	1.2995	0.0034	0.0057	0.4627	500.0	
2.131	0.0578	0.9025	0.0396	1.2994	0.0034	0.0057	0.4621	500.0	
2.132	0.0577	0.9032	0.0391	1.2994	0.0033	0.0057	0.4615	500.0	
2.133	0.0579	0.9009	0.0412	1.2994	0.0033	0.0056	0.4609	500.0	
2.134	0.0583	0.9008	0.0409	1.2993	0.0033	0.0056	0.4602	500.0	
2.135	0.0584	0.8996	0.042	1.2992	0.0033	0.0056	0.4596	500.0	
2.136	0.0591	0.8983	0.0427	1.2992	0.0032	0.0056	0.459	500.0	
2.137	0.0588	0.8974	0.0438	1.2992	0.0032	0.0056	0.4584	500.0	
2.138	0.0599	0.8955	0.0446	1.2991	0.0032	0.0056	0.4578	500.0	
2.139	0.0599	0.8958	0.0443	1.299	0.0032	0.0055	0.4572	500.0	
2.14	0.0604	0.8936	0.046	1.299	0.0031	0.0055	0.4566	500.0	
2.141	0.0605	0.8925	0.0469	1.299	0.0031	0.0055	0.456	500.0	
2.142	0.0615	0.8919	0.0466	1.2989	0.0031	0.0055	0.4554	500.0	
2.143	0.0609	0.8906	0.0485	1.2988	0.0031	0.0055	0.4548	500.0	
2.144	0.0609	0.8892	0.0499	1.2988	0.003	0.0054	0.4542	500.0	
2.145	0.061	0.8884	0.0506	1.2988	0.003	0.0054	0.4535	500.0	
2.146	0.0623	0.886	0.0516	1.2987	0.003	0.0054	0.4529	500.0	
2.147	0.0628	0.8844	0.0528	1.2986	0.003	0.0054	0.4523	500.0	
2.148	0.0636	0.884	0.0524	1.2986	0.0029	0.0054	0.4517	500.0	
2.149	0.063	0.8832	0.0538	1.2986	0.0029	0.0054	0.4511	500.0	
2.15	0.0637	0.8805	0.0558	1.2985	0.0029	0.0053	0.4505	500.0	
2.151	0.0638	0.8803	0.0559	1.2985	0.0029	0.0053	0.4499	500.0	
2.152	0.0638	0.879	0.0572	1.2984	0.0028	0.0053	0.4493	500.0	
2.153	0.0643	0.878	0.0576	1.2984	0.0028	0.0053	0.4487	500.0	
2.154	0.065	0.8757	0.0593	1.2983	0.0028	0.0053	0.448	500.0	
2.155	0.0648	0.8746	0.0606	1.2983	0.0028	0.0053	0.4474	500.0	
2.156	0.0655	0.8735	0.061	1.2982	0.0027	0.0053	0.4468	500.0	
2.157	0.0655	0.8716	0.0629	1.2982	0.0027	0.0052	0.4462	500.0	
2.158	0.0658	0.8719	0.0623	1.2981	0.0027	0.0052	0.4456	500.0	
2.159	0.067	0.869	0.064	1.2981	0.0027	0.0052	0.445	500.0	
2.16	0.0666	0.8684	0.065	1.298	0.0026	0.0052	0.4444	500.0	
2.161	0.0671	0.8658	0.0671	1.298	0.0026	0.0052	0.4438	500.0	
2.162	0.0685	0.8633	0.0682	1.2979	0.0026	0.0052	0.4432	500.0	
2.163	0.0681	0.8614	0.0705	1.2978	0.0026	0.0051	0.4426	500.0	
2.164	0.0692	0.8598	0.071	1.2978	0.0025	0.0051	0.442	500.0	
2.165	0.0685	0.8602	0.0713	1.2978	0.0025	0.0051	0.4413	500.0	
2.166	0.0697	0.8565	0.0737	1.2977	0.0025	0.0051	0.4407	500.0	
2.167	0.0697	0.8556	0.0747	1.2976	0.0025	0.0051	0.4401	500.0	
2.168	0.0706	0.8536	0.0758	1.2976	0.0024	0.0051	0.4395	500.0	
2.169	0.0713	0.8515	0.0772	1.2976	0.0024	0.005	0.4389	500.0	
2.17	0.0709	0.8496	0.0795	1.2975	0.0024	0.005	0.4383	500.0	
2.171	0.0717	0.8485	0.0798	1.2974	0.0024	0.005	0.4377	500.0	
2.172	0.0725	0.8467	0.0808	1.2974	0.0023	0.005	0.4371	500.0	
2.173	0.0727	0.8444	0.0828	1.2974	0.0023	0.005	0.4365	500.0	
2.174	0.0734	0.8434	0.0833	1.2973	0.0023	0.005	0.4359	500.0	
2.175	0.0749	0.8394	0.0857	1.2972	0.0023	0.005	0.4353	500.0	
2.176	0.0741	0.8383	0.0876	1.2972	0.0022	0.0049	0.4347	500.0	
2.177	0.0742	0.8358	0.09	1.2972	0.0022	0.0049	0.4341	500.0	
2.178	0.0749	0.8354	0.0897	1.2971	0.0022	0.0049	0.4335	500.0	
2.179	0.0767	0.8308	0.0924	1.297	0.0022	0.0049	0.4329	500.0	
2.18	0.0765	0.8296	0.094	1.297	0.0021	0.0049	0.4323	500.0	
2.181	0.0778	0.8263	0.0959	1.297	0.0021	0.0049	0.4317	500.0	
2.182	0.0775	0.8247	0.0978	1.2969	0.0021	0.0049	0.4311	500.0	
2.183	0.0777	0.8238	0.0984	1.2968	0.0021	0.0048	0.4305	500.0	
2.184	0.0791	0.8216	0.0993	1.2968	0.002	0.0048	0.4299	500.0	
2.185	0.0798	0.818	0.1022	1.2968	0.002	0.0048	0.4293	500.0	
2.186	0.0808	0.8146	0.1047	1.2967	0.002	0.0048	0.4287	500.0	
2.187	0.0815	0.8129	0.1056	1.2966	0.002	0.0048	0.4281	500.0	
2.188	0.0817	0.81	0.1082	1.2966	0.0019	0.0048	0.4275	500.0	
2.189	0.0825	0.8083	0.1092	1.2966	0.0019	0.0048	0.4269	500.0	
2.19	0.0833	0.8049	0.1118	1.2965	0.0019	0.0048	0.4263	500.0	
2.191	0.0841	0.8029	0.113	1.2965	0.0019	0.0047	0.4257	500.0	
2.192	0.0855	0.7982	0.1162	1.2964	0.0018	0.0047	0.4251	500.0	
2.193	0.0862	0.7973	0.1165	1.2964	0.0018	0.0047	0.4245	500.0	
2.194	0.0863	0.7936	0.1201	1.2963	0.0018	0.0047	0.4239	500.0	
2.195	0.087	0.7911	0.1219	1.2963	0.0018	0.0047	0.4233	500.0	
2.196	0.0882	0.787	0.1248	1.2962	0.0017	0.0047	0.4227	500.0	
2.197	0.0883	0.7861	0.1256	1.2962	0.0017	0.0047	0.4221	500.0	
2.198	0.0903	0.7824	0.1273	1.2961	0.0017	0.0046	0.4215	500.0	
2.199	0.0899	0.7787	0.1314	1.2961	0.0017	0.0046	0.421	500.0	
2.2	0.0915	0.7754	0.1331	1.296	0.0017	0.0046	0.4204	500.0	
2.201	0.0897	0.7793	0.131	1.2959	0.0017	0.0046	0.4198	500.0	
2.202	0.0897	0.7804	0.1298	1.2958	0.0017	0.0046	0.4192	500.0	
2.203	0.0889	0.7821	0.129	1.2957	0.0017	0.0046	0.4186	500.0	
2.204	0.0886	0.7832	0.1281	1.2957	0.0017	0.0046	0.418	500.0	
2.205	0.0862	0.7861	0.1277	1.2956	0.0017	0.0046	0.4174	500.0	
2.206	0.0858	0.7879	0.1263	1.2955	0.0018	0.0045	0.4168	500.0	
2.207	0.0855	0.7911	0.1234	1.2954	0.0018	0.0045	0.4162	500.0	
2.208	0.0846	0.7929	0.1225	1.2953	0.0018	0.0045	0.4157	500.0	
2.209	0.0844	0.7934	0.1222	1.2952	0.0018	0.0045	0.4151	500.0	
2.21	0.0825	0.7976	0.1199	1.2952	0.0018	0.0045	0.4145	500.0	
2.211	0.0829	0.7967	0.1204	1.2951	0.0019	0.0045	0.4139	500.0	
2.212	0.0825	0.7989	0.1187	1.295	0.0019	0.0045	0.4133	500.0	
2.213	0.0808	0.8025	0.1167	1.2949	0.0019	0.0045	0.4127	500.0	
2.214	0.0804	0.8024	0.1172	1.2948	0.0019	0.0044	0.4122	500.0	
2.215	0.0796	0.8049	0.1155	1.2947	0.0019	0.0044	0.4116	500.0	
2.216	0.0785	0.8064	0.1151	1.2946	0.0019	0.0044	0.411	500.0	
2.217	0.0787	0.8085	0.1129	1.2946	0.002	0.0044	0.4104	500.0	
2.218	0.0785	0.8087	0.1127	1.2945	0.002	0.0044	0.4098	500.0	
2.219	0.0769	0.8116	0.1115	1.2944	0.002	0.0044	0.4093	500.0	
2.22	0.0768	0.8144	0.1088	1.2943	0.002	0.0044	0.4087	500.0	
2.221	0.076	0.815	0.1091	1.2942	0.002	0.0044	0.4081	500.0	
2.222	0.0756	0.817	0.1074	1.2941	0.0021	0.0043	0.4075	500.0	
2.223	0.075	0.818	0.107	1.294	0.0021	0.0043	0.407	500.0	
2.224	0.0744	0.8195	0.1061	1.294	0.0021	0.0043	0.4064	500.0	
2.225	0.0732	0.8219	0.1049	1.2939	0.0021	0.0043	0.4058	500.0	
2.226	0.0735	0.8229	0.1036	1.2938	0.0021	0.0043	0.4053	500.0	
2.227	0.0724	0.8248	0.1029	1.2937	0.0021	0.0043	0.4047	500.0	
2.228	0.0717	0.8268	0.1015	1.2936	0.0022	0.0043	0.4041	500.0	
2.229	0.0711	0.8262	0.1027	1.2935	0.0022	0.0043	0.4035	500.0	
2.23	0.0713	0.8274	0.1013	1.2934	0.0022	0.0042	0.403	500.0	
2.231	0.0706	0.8288	0.1006	1.2934	0.0022	0.0042	0.4024	500.0	
2.232	0.0708	0.8297	0.0996	1.2933	0.0022	0.0042	0.4018	500.0	
2.233	0.0691	0.8322	0.0986	1.2932	0.0022	0.0042	0.4013	500.0	
2.234	0.0692	0.8325	0.0983	1.2931	0.0023	0.0042	0.4007	500.0	
2.235	0.0683	0.835	0.0967	1.293	0.0023	0.0042	0.4002	500.0	
2.236	0.0676	0.8358	0.0966	1.2929	0.0023	0.0042	0.3996	500.0	
2.237	0.0676	0.838	0.0944	1.2929	0.0023	0.0042	0.399	500.0	
2.238	0.0675	0.8388	0.0937	1.2928	0.0023	0.0042	0.3985	500.0	
2.239	0.0663	0.8395	0.0942	1.2927	0.0024	0.0041	0.3979	500.0	
2.24	0.066	0.8419	0.0921	1.2926	0.0024	0.0041	0.3974	500.0	
2.241	0.0651	0.8425	0.0924	1.2925	0.0024	0.0041	0.3968	500.0	
2.242	0.0653	0.8447	0.09	1.2924	0.0024	0.0041	0.3962	500.0	
2.243	0.0651	0.8448	0.0901	1.2923	0.0024	0.0041	0.3957	500.0	
2.244	0.0642	0.846	0.0898	1.2923	0.0024	0.0041	0.3951	500.0	
2.245	0.0644	0.8468	0.0887	1.2922	0.0025	0.0041	0.3946	500.0	
2.246	0.0635	0.8486	0.0879	1.2921	0.0025	0.0041	0.394	500.0	
2.247	0.0625	0.8504	0.0871	1.292	0.0025	0.0041	0.3935	500.0	
2.248	0.0628	0.8502	0.087	1.2919	0.0025	0.0041	0.3929	500.0	
2.249	0.0623	0.8517	0.086	1.2918	0.0025	0.004	0.3924	500.0	
2.25	0.0625	0.8532	0.0843	1.2918	0.0025	0.004	0.3918	500.0	
2.251	0.0611	0.8546	0.0843	1.2917	0.0026	0.004	0.3913	500.0	
2.252	0.0608	0.8558	0.0834	1.2916	0.0026	0.004	0.3907	500.0	
2.253	0.0606	0.8554	0.0839	1.2915	0.0026	0.004	0.3902	500.0	
2.254	0.0604	0.8577	0.0818	1.2914	0.0026	0.004	0.3896	500.0	
2.255	0.0604	0.857	0.0826	1.2913	0.0026	0.004	0.3891	500.0	
2.256	0.0598	0.8595	0.0807	1.2912	0.0027	0.004	0.3886	500.0	
2.257	0.0596	0.8596	0.0809	1.2912	0.0027	0.004	0.388	500.0	
2.258	0.0595	0.861	0.0795	1.2911	0.0027	0.0039	0.3875	500.0	
2.259	0.0579	0.8629	0.0791	1.291	0.0027	0.0039	0.3869	500.0	
2.26	0.0582	0.8638	0.078	1.2909	0.0027	0.0039	0.3864	500.0	
2.261	0.0576	0.8643	0.078	1.2908	0.0027	0.0039	0.3859	500.0	
2.262	0.0577	0.8646	0.0777	1.2907	0.0028	0.0039	0.3853	500.0	
2.263	0.0572	0.8663	0.0765	1.2906	0.0028	0.0039	0.3848	500.0	
2.264	0.0563	0.8678	0.0758	1.2906	0.0028	0.0039	0.3842	500.0	
2.265	0.0572	0.8669	0.076	1.2905	0.0028	0.0039	0.3837	500.0	
2.266	0.0559	0.8676	0.0764	1.2904	0.0028	0.0039	0.3832	500.0	
2.267	0.0562	0.8692	0.0746	1.2903	0.0028	0.0039	0.3826	500.0	
2.268	0.0555	0.8704	0.074	1.2902	0.0029	0.0038	0.3821	500.0	
2.269	0.0556	0.8716	0.0728	1.2901	0.0029	0.0038	0.3816	500.0	
2.27	0.0554	0.8732	0.0714	1.29	0.0029	0.0038	0.3811	500.0	
2.271	0.0546	0.8736	0.0717	1.29	0.0029	0.0038	0.3805	500.0	
2.272	0.0548	0.8738	0.0713	1.2899	0.0029	0.0038	0.38	500.0	
2.273	0.0547	0.8735	0.0718	1.2898	0.0029	0.0038	0.3795	500.0	
2.274	0.0545	0.8732	0.0723	1.2897	0.003	0.0038	0.3789	500.0	
2.275	0.0534	0.8764	0.0702	1.2896	0.003	0.0038	0.3784	500.0	
2.276	0.0534	0.8764	0.0702	1.2895	0.003	0.0038	0.3779	500.0	
2.277	0.0531	0.8771	0.0697	1.2895	0.003	0.0038	0.3774	500.0	
2.278	0.0527	0.8786	0.0687	1.2894	0.003	0.0037	0.3769	500.0	
2.279	0.0531	0.8794	0.0675	1.2893	0.003	0.0037	0.3763	500.0	
2.28	0.0518	0.8808	0.0674	1.2892	0.0031	0.0037	0.3758	500.0	
2.281	0.0519	0.8808	0.0673	1.2891	0.0031	0.0037	0.3753	500.0	
2.282	0.0518	0.8821	0.0661	1.289	0.0031	0.0037	0.3748	500.0	
2.283	0.0523	0.8821	0.0656	1.2889	0.0031	0.0037	0.3743	500.0	
2.284	0.0512	0.8841	0.0647	1.2889	0.0031	0.0037	0.3737	500.0	
2.285	0.0508	0.8846	0.0646	1.2888	0.0032	0.0037	0.3732	500.0	
2.286	0.0511	0.8841	0.0648	1.2887	0.0032	0.0037	0.3727	500.0	
2.287	0.0506	0.8854	0.0639	1.2886	0.0032	0.0037	0.3722	500.0	
2.288	0.0505	0.8857	0.0638	1.2885	0.0032	0.0037	0.3717	500.0	
2.289	0.0498	0.8875	0.0626	1.2884	0.0032	0.0036	0.3712	500.0	
2.29	0.05	0.8872	0.0627	1.2883	0.0032	0.0036	0.3707	500.0	
2.291	0.0496	0.8872	0.0632	1.2883	0.0033	0.0036	0.3702	500.0	
2.292	0.0499	0.8883	0.0619	1.2882	0.0033	0.0036	0.3697	500.0	
2.293	0.0494	0.889	0.0616	1.2881	0.0033	0.0036	0.3692	500.0	
2.294	0.0489	0.8904	0.0608	1.288	0.0033	0.0036	0.3686	500.0	
2.295	0.0489	0.8914	0.0597	1.2879	0.0033	0.0036	0.3681	500.0	
2.296	0.0482	0.8918	0.06	1.2878	0.0033	0.0036	0.3676	500.0	
2.297	0.0484	0.8918	0.0598	1.2878	0.0034	0.0036	0.3671	500.0	
2.298	0.0481	0.8931	0.0587	1.2877	0.0034	0.0036	0.3666	500.0	
2.299	0.0473	0.8937	0.0591	1.2876	0.0034	0.0036	0.3661	500.0	
2.3	0.0478	0.8946	0.0576	1.2875	0.0034	0.0035	0.3656	500.0	
2.301	0.0475	0.8955	0.057	1.2874	0.0034	0.0035	0.3651	500.0	
2.302	0.0468	0.8961	0.0571	1.2873	0.0034	0.0035	0.3646	500.0	
2.303	0.0477	0.896	0.0564	1.2872	0.0035	0.0035	0.3641	500.0	
2.304	0.0468	0.8958	0.0574	1.2872	0.0035	0.0035	0.3636	500.0	
2.305	0.0467	0.8978	0.0555	1.2871	0.0035	0.0035	0.3632	500.0	
2.306	0.0464	0.8987	0.0549	1.287	0.0035	0.0035	0.3627	500.0	
2.307	0.0461	0.8986	0.0553	1.2869	0.0035	0.0035	0.3622	500.0	
2.308	0.0463	0.8984	0.0553	1.2868	0.0035	0.0035	0.3617	500.0	
2.309	0.0458	0.8994	0.0547	1.2867	0.0036	0.0035	0.3612	500.0	
2.31	0.0455	0.9004	0.0541	1.2866	0.0036	0.0035	0.3607	500.0	
2.311	0.0455	0.8999	0.0545	1.2866	0.0036	0.0035	0.3602	500.0	
2.312	0.0454	0.9008	0.0539	1.2865	0.0036	0.0034	0.3597	500.0	
2.313	0.0455	0.9009	0.0537	1.2864	0.0036	0.0034	0.3592	500.0	
2.314	0.0455	0.9017	0.0527	1.2863	0.0036	0.0034	0.3588	500.0	
2.315	0.0444	0.9028	0.0529	1.2862	0.0037	0.0034	0.3583	500.0	
2.316	0.0442	0.905	0.0508	1.2861	0.0037	0.0034	0.3578	500.0	
2.317	0.0446	0.9036	0.0518	1.2861	0.0037	0.0034	0.3573	500.0	
2.318	0.0443	0.9052	0.0505	1.286	0.0037	0.0034	0.3568	500.0	
2.319	0.0437	0.9056	0.0507	1.2859	0.0037	0.0034	0.3563	500.0	
2.32	0.044	0.906	0.05	1.2858	0.0037	0.0034	0.3559	500.0	
2.321	0.0438	0.9056	0.0506	1.2857	0.0038	0.0034	0.3554	500.0	
2.322	0.0435	0.9063	0.0502	1.2856	0.0038	0.0034	0.3549	500.0	
2.323	0.0435	0.9069	0.0495	1.2855	0.0038	0.0034	0.3544	500.0	
2.324	0.0433	0.9063	0.0504	1.2855	0.0038	0.0033	0.3539	500.0	
2.325	0.0432	0.9084	0.0484	1.2854	0.0038	0.0033	0.3535	500.0	
2.326	0.043	0.9086	0.0484	1.2853	0.0038	0.0033	0.353	500.0	
2.327	0.042	0.9099	0.048	1.2852	0.0039	0.0033	0.3525	500.0	
2.328	0.0419	0.9108	0.0473	1.2851	0.0039	0.0033	0.3521	500.0	
2.329	0.0424	0.9105	0.047	1.285	0.0039	0.0033	0.3516	500.0	
2.33	0.0422	0.9109	0.0469	1.285	0.0039	0.0033	0.3511	500.0	
2.331	0.0419	0.9106	0.0475	1.2849	0.0039	0.0033	0.3506	500.0	
2.332	0.0419	0.9117	0.0464	1.2848	0.0039	0.0033	0.3502	500.0	
2.333	0.0417	0.911	0.0473	1.2847	0.0039	0.0033	0.3497	500.0	
2.334	0.0419	0.913	0.045	1.2846	0.004	0.0033	0.3492	500.0	
2.335	0.041	0.9124	0.0466	1.2845	0.004	0.0033	0.3488	500.0	
2.336	0.0413	0.9142	0.0445	1.2844	0.004	0.0033	0.3483	500.0	
2.337	0.0407	0.9143	0.045	1.2844	0.004	0.0032	0.3479	500.0	
2.338	0.0412	0.914	0.0447	1.2843	0.004	0.0032	0.3474	500.0	
2.339	0.0404	0.9146	0.045	1.2842	0.004	0.0032	0.3469	500.0	
2.34	0.0403	0.9163	0.0433	1.2841	0.0041	0.0032	0.3465	500.0	
2.341	0.0404	0.9163	0.0433	1.284	0.0041	0.0032	0.346	500.0	
2.342	0.0405	0.9162	0.0433	1.2839	0.0041	0.0032	0.3456	500.0	
2.343	0.0402	0.9161	0.0438	1.2838	0.0041	0.0032	0.3451	500.0	
2.344	0.04	0.9178	0.0422	1.2838	0.0041	0.0032	0.3446	500.0	
2.345	0.0399	0.9178	0.0423	1.2837	0.0041	0.0032	0.3442	500.0	
2.346	0.04	0.9192	0.0408	1.2836	0.0042	0.0032	0.3437	500.0	
2.347	0.0394	0.9179	0.0427	1.2835	0.0042	0.0032	0.3433	500.0	
2.348	0.0397	0.9191	0.0412	1.2834	0.0042	0.0032	0.3428	500.0	
2.349	0.0396	0.9189	0.0416	1.2833	0.0042	0.0032	0.3424	500.0	
2.35	0.0393	0.9195	0.0412	1.2832	0.0042	0.0031	0.3419	500.0	
2.351	0.0392	0.9208	0.04	1.2832	0.0042	0.0031	0.3415	500.0	
2.352	0.0388	0.9197	0.0415	1.2831	0.0043	0.0031	0.341	500.0	
2.353	0.0396	0.9206	0.0399	1.283	0.0043	0.0031	0.3406	500.0	
2.354	0.0389	0.9211	0.04	1.2829	0.0043	0.0031	0.3401	500.0	
2.355	0.0388	0.9216	0.0396	1.2828	0.0043	0.0031	0.3397	500.0	
2.356	0.0389	0.9219	0.0393	1.2827	0.0043	0.0031	0.3392	500.0	
2.357	0.0383	0.9227	0.039	1.2827	0.0043	0.0031	0.3388	500.0	
2.358	0.0386	0.9224	0.039	1.2826	0.0044	0.0031	0.3383	500.0	
2.359	0.0379	0.9239	0.0383	1.2825	0.0044	0.0031	0.3379	500.0	
2.36	0.0382	0.9234	0.0384	1.2824	0.0044	0.0031	0.3375	500.0	
2.361	0.038	0.924	0.0379	1.2823	0.0044	0.0031	0.337	500.0	
2.362	0.0379	0.9241	0.038	1.2822	0.0044	0.0031	0.3366	500.0	
2.363	0.0381	0.9238	0.0381	1.2821	0.0044	0.0031	0.3361	500.0	
2.364	0.0379	0.9247	0.0374	1.2821	0.0044	0.003	0.3357	500.0	
