Sim 1

Solar R: 0.2544
Solar A: 0.5598
Solar T: 0.1859

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
0.896	0.5164	0.1038	0.3798	1.328	0.0001	0.0077	0.228	500.0	
0.897	0.5154	0.1002	0.3844	1.328	0.0001	0.0075	0.2313	500.0	
0.898	0.5056	0.0968	0.3976	1.328	0.0001	0.0072	0.2342	500.0	
0.899	0.5	0.0939	0.4061	1.328	0.0001	0.0069	0.2368	500.0	
0.9	0.4975	0.0913	0.4111	1.328	0.0001	0.0067	0.239	500.0	
0.901	0.4879	0.0892	0.4229	1.328	0.0	0.0065	0.2409	500.0	
0.902	0.4809	0.0869	0.4322	1.328	0.0	0.0063	0.2426	500.0	
0.903	0.4789	0.0859	0.4353	1.328	0.0	0.0061	0.2439	500.0	
0.904	0.4717	0.0838	0.4445	1.328	0.0	0.0059	0.2449	500.0	
0.905	0.4654	0.0827	0.4518	1.328	0.0	0.0057	0.2457	500.0	
0.906	0.4611	0.0815	0.4574	1.328	0.0	0.0055	0.2463	500.0	
0.907	0.4565	0.0803	0.4632	1.328	0.0	0.0054	0.2466	500.0	
0.908	0.4488	0.0794	0.4718	1.328	0.0	0.0052	0.2466	500.0	
0.909	0.4413	0.0787	0.4799	1.328	0.0	0.005	0.2464	500.0	
0.91	0.4378	0.0785	0.4837	1.328	0.0	0.0049	0.246	500.0	
0.911	0.4308	0.078	0.4911	1.328	0.0	0.0047	0.2453	500.0	
0.912	0.428	0.0772	0.4948	1.328	0.0	0.0046	0.2444	500.0	
0.913	0.42	0.0759	0.5042	1.328	0.0	0.0045	0.2433	500.0	
0.914	0.4155	0.0755	0.5089	1.328	0.0	0.0043	0.242	500.0	
0.915	0.4103	0.0753	0.5144	1.328	0.0	0.0042	0.2404	500.0	
0.916	0.4041	0.0752	0.5207	1.328	0.0	0.0041	0.2387	500.0	
0.917	0.3985	0.075	0.5265	1.328	0.0	0.0039	0.2367	500.0	
0.918	0.3954	0.0742	0.5304	1.328	0.0	0.0038	0.2344	500.0	
0.919	0.3905	0.0745	0.535	1.328	0.0	0.0037	0.2319	500.0	
0.92	0.3816	0.0738	0.5446	1.328	0.0	0.0036	0.2292	500.0	
0.921	0.3776	0.0738	0.5486	1.328	0.0	0.0035	0.2263	500.0	
0.922	0.3704	0.0736	0.5561	1.328	0.0	0.0034	0.2231	500.0	
0.923	0.3684	0.0738	0.5578	1.328	0.0	0.0033	0.2196	500.0	
0.924	0.3631	0.0736	0.5633	1.328	0.0	0.0032	0.2159	500.0	
0.925	0.355	0.0731	0.5719	1.328	0.0	0.0031	0.212	500.0	
0.926	0.3512	0.0744	0.5744	1.328	0.0	0.003	0.2078	500.0	
0.927	0.3477	0.075	0.5773	1.3279	0.0	0.0029	0.2035	500.0	
0.928	0.3403	0.0757	0.584	1.3279	0.0	0.0028	0.1988	500.0	
0.929	0.3359	0.0769	0.5872	1.3278	0.0	0.0027	0.194	500.0	
0.93	0.3286	0.078	0.5934	1.3278	0.0	0.0026	0.1889	500.0	
0.931	0.3238	0.0783	0.5979	1.3278	0.0	0.0026	0.1836	500.0	
0.932	0.3222	0.0791	0.5987	1.3277	0.0	0.0025	0.178	500.0	
0.933	0.3182	0.0803	0.6014	1.3277	0.0	0.0024	0.1723	500.0	
0.934	0.3127	0.0812	0.6062	1.3276	0.0001	0.0024	0.1665	500.0	
0.935	0.3084	0.0821	0.6095	1.3276	0.0001	0.0023	0.1604	500.0	
0.936	0.307	0.0828	0.6101	1.3276	0.0001	0.0023	0.1543	500.0	
0.937	0.3019	0.0835	0.6147	1.3275	0.0001	0.0022	0.1481	500.0	
0.938	0.3	0.0854	0.6146	1.3275	0.0001	0.0022	0.1419	500.0	
0.939	0.2949	0.0862	0.6189	1.3274	0.0001	0.0021	0.1357	500.0	
0.94	0.2929	0.0865	0.6206	1.3274	0.0001	0.0021	0.1294	500.0	
0.941	0.2893	0.0875	0.6231	1.3274	0.0001	0.0021	0.1233	500.0	
0.942	0.2888	0.0888	0.6224	1.3273	0.0001	0.002	0.1173	500.0	
0.943	0.2888	0.089	0.6222	1.3273	0.0001	0.002	0.1114	500.0	
0.944	0.2856	0.0907	0.6237	1.3272	0.0001	0.002	0.1057	500.0	
0.945	0.2825	0.0909	0.6266	1.3272	0.0001	0.002	0.1002	500.0	
0.946	0.2825	0.0918	0.6257	1.3272	0.0001	0.0019	0.095	500.0	
0.947	0.2821	0.093	0.6249	1.3271	0.0001	0.0019	0.09	500.0	
0.948	0.281	0.0938	0.6252	1.3271	0.0001	0.0019	0.0854	500.0	
0.949	0.2809	0.0947	0.6244	1.327	0.0001	0.0019	0.0811	500.0	
0.95	0.2814	0.0966	0.622	1.327	0.0001	0.0019	0.0771	500.0	
0.951	0.2809	0.0963	0.6227	1.327	0.0001	0.0019	0.0735	500.0	
0.952	0.2801	0.0967	0.6231	1.327	0.0001	0.0019	0.0703	500.0	
0.953	0.2835	0.0975	0.619	1.327	0.0001	0.0019	0.0675	500.0	
0.954	0.2817	0.0968	0.6215	1.327	0.0001	0.0019	0.065	500.0	
0.955	0.2867	0.0979	0.6154	1.327	0.0001	0.002	0.0629	500.0	
0.956	0.2869	0.0978	0.6152	1.327	0.0001	0.002	0.0612	500.0	
0.957	0.2911	0.0979	0.611	1.327	0.0001	0.002	0.0599	500.0	
0.958	0.2923	0.0987	0.609	1.327	0.0001	0.002	0.0589	500.0	
0.959	0.2944	0.0982	0.6075	1.327	0.0001	0.002	0.0582	500.0	
0.96	0.2958	0.0992	0.605	1.327	0.0001	0.0021	0.0579	500.0	
0.961	0.2973	0.1007	0.602	1.327	0.0001	0.0021	0.0578	500.0	
0.962	0.3014	0.1005	0.5981	1.327	0.0001	0.0021	0.0581	500.0	
0.963	0.3037	0.1014	0.5949	1.327	0.0001	0.0022	0.0586	500.0	
0.964	0.3067	0.102	0.5913	1.327	0.0001	0.0022	0.0594	500.0	
0.965	0.3087	0.1021	0.5893	1.327	0.0001	0.0022	0.0605	500.0	
0.966	0.3127	0.1033	0.5841	1.327	0.0001	0.0023	0.0617	500.0	
0.967	0.3128	0.1043	0.5829	1.327	0.0001	0.0023	0.0632	500.0	
0.968	0.3161	0.1044	0.5795	1.327	0.0001	0.0024	0.0648	500.0	
0.969	0.3225	0.1048	0.5727	1.327	0.0001	0.0024	0.0667	500.0	
0.97	0.3249	0.1056	0.5695	1.327	0.0001	0.0025	0.0687	500.0	
0.971	0.3268	0.1072	0.566	1.327	0.0001	0.0025	0.0708	500.0	
0.972	0.3303	0.1077	0.562	1.327	0.0001	0.0026	0.0731	500.0	
0.973	0.3347	0.1086	0.5568	1.327	0.0001	0.0026	0.0755	500.0	
0.974	0.338	0.11	0.552	1.327	0.0001	0.0027	0.0781	500.0	
0.975	0.342	0.1105	0.5475	1.327	0.0001	0.0028	0.0807	500.0	
0.976	0.3476	0.1105	0.5419	1.327	0.0001	0.0028	0.0835	500.0	
0.977	0.3502	0.1109	0.5389	1.327	0.0001	0.0029	0.0863	500.0	
0.978	0.3564	0.1119	0.5317	1.327	0.0001	0.003	0.0892	500.0	
0.979	0.3606	0.1116	0.5278	1.327	0.0001	0.003	0.0922	500.0	
0.98	0.3635	0.1121	0.5244	1.327	0.0001	0.0031	0.0953	500.0	
0.981	0.3703	0.1128	0.5169	1.327	0.0001	0.0032	0.0984	500.0	
0.982	0.3732	0.1131	0.5137	1.327	0.0001	0.0033	0.1016	500.0	
0.983	0.3773	0.1141	0.5086	1.327	0.0001	0.0034	0.1048	500.0	
0.984	0.3811	0.1146	0.5043	1.327	0.0001	0.0035	0.108	500.0	
0.985	0.3853	0.1156	0.4991	1.327	0.0001	0.0036	0.1112	500.0	
0.986	0.387	0.1164	0.4967	1.327	0.0001	0.0037	0.1145	500.0	
0.987	0.3985	0.1178	0.4837	1.327	0.0001	0.0038	0.1177	500.0	
0.988	0.4011	0.1191	0.4798	1.327	0.0001	0.0039	0.121	500.0	
0.989	0.4062	0.1208	0.473	1.327	0.0001	0.0041	0.1242	500.0	
0.99	0.4106	0.1223	0.4671	1.327	0.0001	0.0042	0.1273	500.0	
0.991	0.4174	0.1238	0.4588	1.327	0.0001	0.0044	0.1304	500.0	
0.992	0.4255	0.1257	0.4488	1.327	0.0001	0.0045	0.1333	500.0	
0.993	0.4276	0.1274	0.445	1.327	0.0001	0.0047	0.1361	500.0	
0.994	0.4386	0.1315	0.43	1.327	0.0001	0.0049	0.1388	500.0	
0.995	0.441	0.1334	0.4256	1.327	0.0001	0.0051	0.1413	500.0	
0.996	0.4481	0.1367	0.4152	1.327	0.0001	0.0053	0.1435	500.0	
0.997	0.455	0.141	0.4039	1.327	0.0001	0.0056	0.1453	500.0	
0.998	0.4638	0.1437	0.3925	1.327	0.0001	0.0059	0.1469	500.0	
0.999	0.4704	0.1496	0.3799	1.327	0.0001	0.0062	0.1479	500.0	
1.0	0.4779	0.1539	0.3682	1.327	0.0001	0.0065	0.1485	500.0	
1.001	0.4862	0.161	0.3528	1.327	0.0001	0.0069	0.1484	500.0	
1.002	0.4946	0.1691	0.3363	1.327	0.0001	0.0073	0.1475	500.0	
1.003	0.5016	0.1767	0.3218	1.327	0.0001	0.0078	0.1458	500.0	
1.004	0.506	0.1867	0.3073	1.3269	0.0001	0.0083	0.1432	500.0	
1.005	0.5174	0.1963	0.2864	1.3269	0.0001	0.0089	0.1394	500.0	
1.006	0.5249	0.2064	0.2687	1.3269	0.0001	0.0095	0.1344	500.0	
1.007	0.5322	0.2175	0.2502	1.3269	0.0001	0.0102	0.128	500.0	
1.008	0.5412	0.2289	0.2299	1.3269	0.0001	0.0109	0.1201	500.0	
1.009	0.5455	0.2398	0.2147	1.3269	0.0002	0.0116	0.1107	500.0	
1.01	0.5525	0.249	0.1986	1.3268	0.0002	0.0124	0.0998	500.0	
1.011	0.5595	0.2584	0.1821	1.3268	0.0002	0.013	0.0874	500.0	
1.012	0.5633	0.2658	0.1709	1.3268	0.0002	0.0136	0.0736	500.0	
1.013	0.5689	0.2684	0.1628	1.3268	0.0002	0.0139	0.0587	500.0	
1.014	0.5733	0.2699	0.1568	1.3268	0.0002	0.014	0.0429	500.0	
1.015	0.5767	0.2664	0.157	1.3268	0.0002	0.0139	0.0268	500.0	
1.016	0.5784	0.2615	0.1602	1.3268	0.0002	0.0136	0.0106	500.0	
1.017	0.5771	0.2553	0.1677	1.3267	0.0002	0.0131	-0.0051	500.0	
1.018	0.5763	0.2462	0.1774	1.3267	0.0002	0.0125	-0.0198	500.0	
1.019	0.5781	0.2359	0.1859	1.3267	0.0002	0.0118	-0.0332	500.0	
1.02	0.5756	0.2267	0.1977	1.3267	0.0001	0.0112	-0.0451	500.0	
1.021	0.5737	0.2157	0.2106	1.3267	0.0001	0.0106	-0.0551	500.0	
1.022	0.5723	0.2062	0.2215	1.3267	0.0001	0.0101	-0.0632	500.0	
1.023	0.5688	0.1958	0.2354	1.3267	0.0001	0.0096	-0.0693	500.0	
1.024	0.5662	0.1889	0.2449	1.3266	0.0001	0.0092	-0.0737	500.0	
1.025	0.5635	0.1812	0.2554	1.3266	0.0001	0.0088	-0.0764	500.0	
1.026	0.5598	0.175	0.2652	1.3266	0.0001	0.0085	-0.0776	500.0	
1.027	0.56	0.1689	0.2711	1.3266	0.0001	0.0083	-0.0775	500.0	
1.028	0.5576	0.164	0.2783	1.3266	0.0001	0.0081	-0.0763	500.0	
1.029	0.5584	0.1593	0.2823	1.3266	0.0001	0.008	-0.0742	500.0	
1.03	0.555	0.1551	0.2898	1.3265	0.0001	0.0078	-0.0713	500.0	
1.031	0.5529	0.1529	0.2942	1.3265	0.0001	0.0078	-0.0678	500.0	
1.032	0.5542	0.1483	0.2975	1.3265	0.0001	0.0077	-0.0639	500.0	
1.033	0.5521	0.1474	0.3005	1.3265	0.0001	0.0077	-0.0596	500.0	
1.034	0.5551	0.1456	0.2993	1.3265	0.0001	0.0076	-0.0551	500.0	
1.035	0.5535	0.144	0.3025	1.3265	0.0001	0.0076	-0.0504	500.0	
1.036	0.5545	0.1422	0.3033	1.3265	0.0001	0.0076	-0.0457	500.0	
1.037	0.5531	0.1414	0.3055	1.3264	0.0001	0.0077	-0.0409	500.0	
1.038	0.5548	0.14	0.3052	1.3264	0.0001	0.0077	-0.036	500.0	
1.039	0.5545	0.1392	0.3063	1.3264	0.0001	0.0077	-0.0313	500.0	
1.04	0.555	0.138	0.307	1.3264	0.0001	0.0078	-0.0266	500.0	
1.041	0.5525	0.138	0.3094	1.3264	0.0001	0.0078	-0.0219	500.0	
1.042	0.5577	0.1375	0.3048	1.3264	0.0001	0.0079	-0.0174	500.0	
1.043	0.56	0.137	0.303	1.3264	0.0001	0.0079	-0.0129	500.0	
1.044	0.5581	0.1366	0.3053	1.3263	0.0001	0.008	-0.0086	500.0	
1.045	0.559	0.1362	0.3048	1.3263	0.0001	0.0081	-0.0044	500.0	
1.046	0.5585	0.1366	0.3049	1.3263	0.0001	0.0082	-0.0003	500.0	
1.047	0.5613	0.1378	0.3009	1.3263	0.0001	0.0083	0.0037	500.0	
1.048	0.56	0.1364	0.3036	1.3263	0.0001	0.0083	0.0075	500.0	
1.049	0.5669	0.1359	0.2972	1.3263	0.0001	0.0084	0.0112	500.0	
1.05	0.5667	0.1357	0.2976	1.3262	0.0001	0.0085	0.0148	500.0	
1.051	0.5651	0.1364	0.2985	1.3262	0.0001	0.0086	0.0183	500.0	
1.052	0.5715	0.1366	0.2919	1.3262	0.0001	0.0087	0.0217	500.0	
1.053	0.5707	0.1363	0.293	1.3262	0.0001	0.0088	0.0249	500.0	
1.054	0.5705	0.1368	0.2927	1.3262	0.0001	0.0089	0.0281	500.0	
1.055	0.57	0.137	0.2929	1.3262	0.0001	0.009	0.0311	500.0	
1.056	0.5734	0.1375	0.2891	1.3262	0.0001	0.0091	0.034	500.0	
1.057	0.5739	0.1379	0.2883	1.3261	0.0001	0.0091	0.0369	500.0	
1.058	0.5754	0.1379	0.2868	1.3261	0.0001	0.0092	0.0396	500.0	
1.059	0.5757	0.1385	0.2859	1.3261	0.0001	0.0093	0.0422	500.0	
1.06	0.5757	0.1389	0.2854	1.3261	0.0001	0.0094	0.0448	500.0	
1.061	0.5772	0.1392	0.2836	1.3261	0.0001	0.0095	0.0472	500.0	
1.062	0.5797	0.1395	0.2809	1.3261	0.0001	0.0096	0.0496	500.0	
1.063	0.5819	0.1391	0.2791	1.3261	0.0001	0.0097	0.0518	500.0	
1.064	0.5819	0.14	0.2781	1.326	0.0001	0.0098	0.054	500.0	
1.065	0.5829	0.141	0.2762	1.326	0.0001	0.0098	0.0561	500.0	
1.066	0.5836	0.1408	0.2755	1.326	0.0001	0.0099	0.0582	500.0	
1.067	0.585	0.1417	0.2733	1.326	0.0001	0.01	0.0601	500.0	
1.068	0.5846	0.1411	0.2743	1.326	0.0001	0.0101	0.062	500.0	
1.069	0.5861	0.1419	0.2721	1.326	0.0001	0.0101	0.0639	500.0	
1.07	0.5852	0.142	0.2728	1.326	0.0001	0.0102	0.0656	500.0	
1.071	0.5862	0.1426	0.2712	1.3259	0.0001	0.0103	0.0673	500.0	
1.072	0.5868	0.1424	0.2708	1.3259	0.0001	0.0103	0.069	500.0	
1.073	0.5891	0.1429	0.268	1.3259	0.0001	0.0104	0.0705	500.0	
1.074	0.5875	0.1438	0.2687	1.3259	0.0001	0.0105	0.072	500.0	
1.075	0.5875	0.1434	0.269	1.3259	0.0001	0.0105	0.0735	500.0	
1.076	0.5884	0.1439	0.2677	1.3259	0.0001	0.0106	0.0749	500.0	
1.077	0.5894	0.1445	0.2661	1.3258	0.0001	0.0106	0.0763	500.0	
1.078	0.5907	0.1442	0.2651	1.3258	0.0001	0.0106	0.0776	500.0	
1.079	0.5894	0.1444	0.2662	1.3258	0.0001	0.0107	0.0788	500.0	
1.08	0.5909	0.144	0.2651	1.3258	0.0001	0.0107	0.0801	500.0	
1.081	0.5922	0.1456	0.2623	1.3258	0.0001	0.0108	0.0812	500.0	
1.082	0.5913	0.1456	0.2631	1.3258	0.0001	0.0108	0.0824	500.0	
1.083	0.5927	0.1457	0.2615	1.3258	0.0001	0.0108	0.0835	500.0	
1.084	0.5925	0.1461	0.2614	1.3257	0.0001	0.0108	0.0845	500.0	
1.085	0.5907	0.1465	0.2628	1.3257	0.0001	0.0109	0.0855	500.0	
1.086	0.5924	0.1477	0.26	1.3257	0.0001	0.0109	0.0865	500.0	
1.087	0.5886	0.1479	0.2636	1.3257	0.0001	0.0109	0.0875	500.0	
1.088	0.5882	0.1482	0.2636	1.3257	0.0001	0.0109	0.0884	500.0	
1.089	0.5919	0.1474	0.2608	1.3257	0.0001	0.0109	0.0893	500.0	
1.09	0.591	0.1479	0.2611	1.3256	0.0001	0.0109	0.0901	500.0	
1.091	0.5889	0.1484	0.2627	1.3256	0.0001	0.0109	0.091	500.0	
1.092	0.5905	0.149	0.2605	1.3256	0.0001	0.0109	0.0918	500.0	
1.093	0.5882	0.1499	0.2618	1.3256	0.0001	0.0109	0.0925	500.0	
1.094	0.5891	0.1491	0.2617	1.3256	0.0001	0.0109	0.0933	500.0	
1.095	0.5864	0.1496	0.264	1.3256	0.0001	0.0109	0.094	500.0	
1.096	0.5874	0.1496	0.2629	1.3256	0.0001	0.0109	0.0948	500.0	
1.097	0.5871	0.15	0.2629	1.3255	0.0001	0.0108	0.0955	500.0	
1.098	0.5873	0.1498	0.2629	1.3255	0.0001	0.0108	0.0962	500.0	
1.099	0.5861	0.1509	0.263	1.3255	0.0001	0.0108	0.0968	500.0	
1.1	0.5842	0.1505	0.2653	1.3255	0.0001	0.0108	0.0975	500.0	
1.101	0.5833	0.1515	0.2652	1.3255	0.0001	0.0108	0.0982	500.0	
1.102	0.5842	0.1514	0.2644	1.3255	0.0001	0.0107	0.0988	500.0	
1.103	0.5821	0.1521	0.2658	1.3255	0.0001	0.0107	0.0994	500.0	
1.104	0.5799	0.1521	0.268	1.3254	0.0001	0.0107	0.1001	500.0	
1.105	0.5791	0.1526	0.2682	1.3254	0.0001	0.0106	0.1007	500.0	
1.106	0.5791	0.1526	0.2683	1.3254	0.0001	0.0106	0.1013	500.0	
1.107	0.5803	0.1524	0.2673	1.3254	0.0001	0.0106	0.1019	500.0	
1.108	0.5778	0.153	0.2692	1.3254	0.0001	0.0105	0.1025	500.0	
1.109	0.5742	0.1538	0.272	1.3254	0.0001	0.0105	0.1032	500.0	
1.11	0.5769	0.1532	0.2698	1.3254	0.0001	0.0104	0.1038	500.0	
1.111	0.5773	0.1517	0.2709	1.3253	0.0001	0.0104	0.1044	500.0	
1.112	0.5761	0.1506	0.2732	1.3253	0.0001	0.0104	0.1049	500.0	
1.113	0.5775	0.1491	0.2734	1.3253	0.0001	0.0103	0.1055	500.0	
1.114	0.5781	0.147	0.2749	1.3253	0.0001	0.0103	0.1061	500.0	
1.115	0.5761	0.1462	0.2777	1.3253	0.0001	0.0102	0.1067	500.0	
1.116	0.5759	0.145	0.2791	1.3253	0.0001	0.0102	0.1073	500.0	
1.117	0.5786	0.1431	0.2783	1.3252	0.0001	0.0101	0.108	500.0	
1.118	0.5764	0.1415	0.2821	1.3252	0.0001	0.0101	0.1086	500.0	
1.119	0.5783	0.14	0.2817	1.3252	0.0001	0.01	0.1093	500.0	
1.12	0.5768	0.1396	0.2836	1.3252	0.0001	0.01	0.11	500.0	
1.121	0.5729	0.1397	0.2874	1.3252	0.0001	0.01	0.1106	500.0	
1.122	0.5735	0.1399	0.2866	1.3252	0.0001	0.0099	0.1113	500.0	
1.123	0.5718	0.1401	0.2882	1.3252	0.0001	0.0099	0.112	500.0	
1.124	0.5711	0.1403	0.2886	1.3251	0.0001	0.0098	0.1127	500.0	
1.125	0.5702	0.1413	0.2886	1.3251	0.0001	0.0098	0.1134	500.0	
1.126	0.5695	0.1412	0.2893	1.3251	0.0001	0.0097	0.1142	500.0	
1.127	0.5659	0.1421	0.2919	1.3251	0.0001	0.0097	0.1149	500.0	
1.128	0.5665	0.1422	0.2913	1.3251	0.0001	0.0096	0.1157	500.0	
1.129	0.5647	0.1433	0.292	1.3251	0.0001	0.0096	0.1166	500.0	
1.13	0.5611	0.1436	0.2953	1.325	0.0001	0.0095	0.1174	500.0	
1.131	0.5608	0.1449	0.2943	1.325	0.0001	0.0095	0.1183	500.0	
1.132	0.5574	0.1444	0.2982	1.325	0.0001	0.0095	0.1192	500.0	
1.133	0.5588	0.1448	0.2964	1.325	0.0001	0.0094	0.1201	500.0	
1.134	0.557	0.1452	0.2978	1.325	0.0001	0.0094	0.1211	500.0	
1.135	0.5576	0.1457	0.2967	1.325	0.0001	0.0093	0.1221	500.0	
1.136	0.5548	0.146	0.2992	1.325	0.0001	0.0093	0.1231	500.0	
1.137	0.5546	0.1462	0.2992	1.3249	0.0001	0.0092	0.1241	500.0	
1.138	0.5528	0.1465	0.3007	1.3249	0.0001	0.0092	0.1252	500.0	
1.139	0.5493	0.1476	0.3032	1.3249	0.0001	0.0092	0.1264	500.0	
1.14	0.5477	0.1483	0.304	1.3249	0.0001	0.0091	0.1275	500.0	
1.141	0.5477	0.1487	0.3035	1.3249	0.0001	0.0091	0.1287	500.0	
1.142	0.5472	0.1482	0.3046	1.3249	0.0001	0.009	0.1299	500.0	
1.143	0.548	0.1491	0.3029	1.3249	0.0001	0.009	0.1312	500.0	
1.144	0.5448	0.1494	0.3058	1.3248	0.0001	0.009	0.1325	500.0	
1.145	0.5425	0.1504	0.3071	1.3248	0.0001	0.0089	0.1339	500.0	
1.146	0.5412	0.151	0.3078	1.3248	0.0001	0.0089	0.1352	500.0	
1.147	0.5414	0.1511	0.3075	1.3248	0.0001	0.0089	0.1367	500.0	
1.148	0.5384	0.1513	0.3103	1.3248	0.0001	0.0088	0.1381	500.0	
1.149	0.5394	0.152	0.3087	1.3248	0.0001	0.0088	0.1396	500.0	
1.15	0.5392	0.1522	0.3086	1.3248	0.0001	0.0088	0.1412	500.0	
1.151	0.5358	0.1529	0.3112	1.3247	0.0001	0.0087	0.1428	500.0	
1.152	0.5335	0.1525	0.314	1.3247	0.0001	0.0087	0.1444	500.0	
1.153	0.5361	0.1535	0.3104	1.3247	0.0001	0.0087	0.146	500.0	
1.154	0.5323	0.1535	0.3142	1.3247	0.0001	0.0087	0.1478	500.0	
1.155	0.5322	0.1541	0.3137	1.3247	0.0001	0.0086	0.1495	500.0	
1.156	0.5326	0.1546	0.3128	1.3247	0.0001	0.0086	0.1513	500.0	
1.157	0.5309	0.1549	0.3142	1.3246	0.0001	0.0086	0.1531	500.0	
1.158	0.5288	0.1553	0.3158	1.3246	0.0001	0.0086	0.155	500.0	
1.159	0.5277	0.1559	0.3163	1.3246	0.0001	0.0086	0.1569	500.0	
1.16	0.5264	0.1558	0.3178	1.3246	0.0001	0.0085	0.1589	500.0	
1.161	0.5264	0.1564	0.3172	1.3246	0.0001	0.0085	0.1609	500.0	
1.162	0.524	0.1577	0.3182	1.3246	0.0001	0.0085	0.1629	500.0	
1.163	0.524	0.1576	0.3184	1.3246	0.0001	0.0085	0.165	500.0	
1.164	0.5217	0.158	0.3203	1.3245	0.0001	0.0085	0.1671	500.0	
1.165	0.5192	0.1592	0.3216	1.3245	0.0001	0.0085	0.1693	500.0	
1.166	0.5218	0.1586	0.3196	1.3245	0.0001	0.0084	0.1715	500.0	
1.167	0.5193	0.1587	0.322	1.3245	0.0001	0.0084	0.1737	500.0	
1.168	0.5195	0.1596	0.3209	1.3245	0.0001	0.0084	0.176	500.0	
1.169	0.5159	0.1603	0.3238	1.3245	0.0001	0.0084	0.1783	500.0	
1.17	0.5157	0.1608	0.3235	1.3245	0.0001	0.0084	0.1807	500.0	
1.171	0.5173	0.1608	0.3218	1.3244	0.0001	0.0084	0.183	500.0	
1.172	0.5154	0.1617	0.323	1.3244	0.0001	0.0084	0.1855	500.0	
1.173	0.5138	0.1621	0.3241	1.3244	0.0001	0.0084	0.1879	500.0	
1.174	0.5143	0.1613	0.3244	1.3244	0.0001	0.0084	0.1904	500.0	
1.175	0.5129	0.1627	0.3245	1.3244	0.0001	0.0084	0.1929	500.0	
1.176	0.5126	0.1631	0.3243	1.3244	0.0001	0.0084	0.1955	500.0	
1.177	0.5085	0.1639	0.3275	1.3243	0.0001	0.0084	0.198	500.0	
1.178	0.5107	0.1637	0.3256	1.3243	0.0001	0.0084	0.2006	500.0	
1.179	0.5101	0.1648	0.3251	1.3243	0.0001	0.0084	0.2033	500.0	
1.18	0.5086	0.1642	0.3272	1.3243	0.0001	0.0084	0.2059	500.0	
1.181	0.5045	0.1649	0.3305	1.3243	0.0001	0.0084	0.2086	500.0	
1.182	0.5063	0.1656	0.328	1.3243	0.0001	0.0084	0.2113	500.0	
1.183	0.5072	0.166	0.3268	1.3243	0.0001	0.0084	0.214	500.0	
1.184	0.5061	0.1663	0.3276	1.3242	0.0001	0.0085	0.2168	500.0	
1.185	0.5054	0.1667	0.3279	1.3242	0.0001	0.0085	0.2195	500.0	
1.186	0.5046	0.1674	0.3281	1.3242	0.0001	0.0085	0.2223	500.0	
1.187	0.5057	0.1672	0.327	1.3242	0.0001	0.0085	0.2251	500.0	
1.188	0.5047	0.1685	0.3268	1.3242	0.0001	0.0085	0.2279	500.0	
1.189	0.5032	0.1681	0.3286	1.3242	0.0001	0.0085	0.2307	500.0	
1.19	0.5035	0.1691	0.3274	1.3242	0.0001	0.0086	0.2335	500.0	
1.191	0.5029	0.1699	0.3271	1.3241	0.0001	0.0086	0.2364	500.0	
1.192	0.5025	0.1703	0.3272	1.3241	0.0001	0.0086	0.2392	500.0	
1.193	0.5017	0.1695	0.3287	1.3241	0.0001	0.0086	0.242	500.0	
1.194	0.5029	0.17	0.3271	1.3241	0.0001	0.0087	0.2449	500.0	
1.195	0.5025	0.1709	0.3265	1.3241	0.0001	0.0087	0.2477	500.0	
1.196	0.5012	0.1709	0.328	1.3241	0.0001	0.0087	0.2506	500.0	
1.197	0.5032	0.1716	0.3252	1.324	0.0001	0.0088	0.2534	500.0	
1.198	0.4997	0.1724	0.3279	1.324	0.0001	0.0088	0.2562	500.0	
1.199	0.5009	0.1725	0.3266	1.324	0.0001	0.0088	0.259	500.0	
1.2	0.5018	0.1726	0.3255	1.324	0.0001	0.0089	0.2618	500.0	
1.201	0.4969	0.182	0.3211	1.324	0.0001	0.0089	0.2646	500.0	
1.202	0.4944	0.1916	0.314	1.324	0.0001	0.0089	0.2673	500.0	
1.203	0.4873	0.1996	0.3131	1.324	0.0001	0.009	0.27	500.0	
1.204	0.4818	0.2086	0.3096	1.3239	0.0001	0.009	0.2727	500.0	
1.205	0.4784	0.2171	0.3045	1.3239	0.0001	0.0091	0.2754	500.0	
1.206	0.4738	0.2257	0.3006	1.3239	0.0001	0.0091	0.2781	500.0	
1.207	0.4701	0.2327	0.2972	1.3239	0.0002	0.0092	0.2807	500.0	
1.208	0.4664	0.241	0.2926	1.3239	0.0002	0.0092	0.2834	500.0	
1.209	0.4654	0.2485	0.2861	1.3239	0.0002	0.0093	0.286	500.0	
1.21	0.4609	0.2567	0.2824	1.3238	0.0002	0.0093	0.2885	500.0	
1.211	0.4551	0.2628	0.2821	1.3238	0.0002	0.0094	0.2911	500.0	
1.212	0.4558	0.2705	0.2737	1.3238	0.0002	0.0095	0.2936	500.0	
1.213	0.4507	0.278	0.2714	1.3238	0.0002	0.0095	0.296	500.0	
1.214	0.4487	0.2841	0.2672	1.3238	0.0002	0.0096	0.2985	500.0	
1.215	0.4451	0.2915	0.2634	1.3238	0.0002	0.0096	0.3009	500.0	
1.216	0.4421	0.2978	0.2601	1.3238	0.0002	0.0097	0.3032	500.0	
1.217	0.4395	0.3053	0.2552	1.3237	0.0002	0.0098	0.3056	500.0	
